Loan_ID,Customer_ID,Disbursal_Date,Loan_Amount,Tenure_Months,Interest_Rate,EMI_Amount,Vehicle_Type,Branch
LN004942,CU000552,20 Dec 2022,"₹67,435",48,18.32,1992.2,Commercial  Vehicle,Mumbai
LN000226,CU002438,12/04/2021,"₹107,305",36,11.28,3527.27,N/A,  Coimbatore 
LN004102,CU001854,12/08/2021,88267,48,14.04,2413.8,2 Wheeler,Mumbai
LN004090,CU000464,11/27/2022,91409,48,17.54,2663.22,Tractor,Chennai
LN004541,CU002198,2024-04-21,158595,12,15.82,14375.95,TWO WHEELER,Hyderabad
LN003444,CU003288,11/02/2023,237658,36,16.13,8370.61,Two Wheeler,Bangalore
LN004129,CU004535,21/02/2021,283242,12,13.06,25306.38,tractor,Pune
LN003011,CU000055,25-12-2021,141753,24,10.09,6547.07,Commercial Vehicle,Kolkata
LN000669,CU004190,14/06/2023,222215,24,13.66,10633.53,CV,Coimbatore
LN002944,CU000059,09-04-2021,157763,60,15.54,3798.04,Car ,Coimbatore
LN003007,CU003251,21-03-2023,158155,24,16.46,7778.57,Car,Kozhikode
LN004692,CU003211,04/01/2022,129181,60,11.9,2867.04,commercial vehicle,Kochi
LN003540,CU002345,2021-06-02,64345,48,11.17,1668.35,N/A,Delhi NCR
LN000152,CU002425,09/05/2022,173835,36,17.01,6198.56,Two Wheeler,  Delhi NCR 
LN001803,CU001855,08/25/2022,118281,36,12.24,3942.19,CAR,Kochi
LN004319,CU004232,17-04-2022,133469,36,13.63,4537.71,Commercial Vehicle,Delhi NCR
LN000703,CU002404,20-02-2021,"₹110,499",48,14.2,3030.65,N/A,Bangalore
LN004844,CU003058,28 Aug 2023,152683,24,16.99,7548.26,CAR,Delhi NCR
LN001445,CU003542,2023-06-10,141079,36,11.21,4632.79,two wheeler,Ahmedabad
LN002951,CU004213,17 Jun 2021,116691,12,11.04,10315.52,two wheeler,Chennai
LN003518,CU004134,19-10-2023,297448,24,14.44,14343.24,Commercial  Vehicle,Thrissur
LN000855,CU002441,2024-06-02,149960,36,14.85,5187.4,Two Wheeler,Ahmedabad
LN001833,CU002618,16 Jun 2024,263881,36,13.92,9008.58,Car ,  Mumbai 
LN002882,CU004168,01 Jun 2022,88012,36,10.1,2844.03,Two Wheeler,Delhi NCR
LN003295,CU000980,16/06/2023,100292,12,14.46,9026.65,Two-Wheeler,Kochi
LN004672,CU004417,2023-02-06,325947,24,16.77,16079.56,2 Wheeler,Hyderabad
LN004210,CU000804,12 Nov 2021,54913,24,14.78,2656.81,TWO WHEELER,Mumbai
LN002338,CU004008,25 Jan 2024,"₹248,147",36,13.0,8361.05,Commercial Vehicle,Kolkata
LN000207,CU003717,03/11/2024,383748,36,15.21,13342.25,TWO WHEELER,  Kolkata 
LN001148,CU001780,10/07/2021,77262,36,10.52,2511.93,CAR,Kozhikode
LN003137,CU004211,02/05/2022,222962,48,12.25,5898.85,2 Wheeler,Mumbai
LN003298,CU004227,19-05-2023,62004,36,17.1,2213.7,Two-Wheeler,Kochi
LN003239,CU003639,2023-02-07,"₹106,906",36,9.59,3429.01,Commercial  Vehicle,Pune
LN001309,CU003949,2022-11-18,79528,36,16.37,2810.52,two wheeler,Delhi NCR
LN001246,CU002199,17/09/2021,95854,36,16.38,3387.95,Commercial  Vehicle,Hyderabad
LN004085,CU003198,11 Mar 2021,159811,36,16.19,5633.48,2 Wheeler,Kochi
LN003853,CU002921,22 Sep 2022,218735,24,12.51,10348.79,two wheeler,Mumbai
LN002732,CU002379,06 Jul 2023,120637,36,14.22,4135.99,Car,Chennai
LN003334,CU001439,09/03/2021,427763,36,10.38,13879.15,CAR,Thrissur
LN002666,CU000832,01/02/2022,210816,24,17.23,10446.53,car,Chennai
LN001983,CU003493,06-06-2021,162938,48,11.64,4262.04,TWO WHEELER,Mumbai
LN000870,CU002018,13 Nov 2023,132251,24,16.06,6479.21,CAR,  Kochi 
LN001660,CU003169,08-12-2023,63098,24,16.96,3118.5,Two Wheeler,Thrissur
LN003234,CU004257,2021-12-31,108299,24,16.61,5334.28,Two-Wheeler,Kozhikode
LN003051,CU002720,07-07-2021,137759,60,10.29,2946.67,Car ,Coimbatore
LN004680,CU000688,15/02/2023,85322,36,13.53,2896.66,2 Wheeler,Kolkata
LN002678,CU000444,18-04-2024,190183,36,17.25,6804.23,2 Wheeler,Mumbai
LN003398,CU003753,01/11/2022,123550,48,,3318.22,CAR,Ahmedabad
LN003079,CU004478,12/08/2022,"₹156,493",48,16.06,4439.87,two wheeler,Mumbai
LN003986,CU003062,16-03-2021,"₹350,201",24,17.47,17393.92,CV,Pune
LN001139,CU002799,01/06/2023,175476,12,10.0,15427.13,Two-Wheeler,Thrissur
LN002695,CU004219,09/27/2021,119527,36,16.27,4218.16,TRACTOR,Mumbai
LN004236,CU003542,2023-10-04,103679,48,10.45,2652.03,2 Wheeler,Chennai
LN004586,CU003365,24-02-2022,160672,24,11.41,7519.2,2 Wheeler,Chennai
LN004700,CU000963,24 Feb 2021,343813,36,17.17,12286.98,two wheeler,Kolkata
LN004311,CU002267,01/03/2021,182182,36,14.08,6233.63,2 Wheeler,Ahmedabad
LN004690,CU004076,2023-02-22,"₹264,108",24,18.19,13209.61,CAR,Pune
LN003370,CU003616,25/04/2024,244532,48,16.31,6968.99,TWO WHEELER,Thrissur
LN002180,CU000066,13/04/2021,"₹108,033",24,17.01,5341.92,Tractor,Kolkata
LN004411,CU003673,22 Mar 2022,48262,36,12.15,1606.45,commercial vehicle,Delhi NCR
LN002187,CU001185,16-09-2021,258842,24,12.44,12237.85,CAR,Delhi NCR
LN002640,CU001662,21 Oct 2021,215060,36,15.07,7462.5,Two Wheeler,Kolkata
LN004901,CU004040,2021-10-24,106472,36,13.12,3593.62,2 Wheeler,Mumbai
LN000417,CU000446,16-10-2022,165702,24,10.81,7708.4,Car ,Kozhikode
LN002087,CU000708,01/08/2021,114456,36,16.25,4038.07,Two Wheeler,Kochi
LN004055,CU002942,2023-07-20,"₹69,077",36,12.0,2294.34,Commercial  Vehicle,  Coimbatore 
LN003987,CU002753,2021-09-05,101323,36,17.94,3660.02,car,Kolkata
LN002755,CU001201,03/02/2021,51340,60,13.33,1176.83,TWO WHEELER,Kozhikode
LN000137,CU004323,02-04-2024,111636,36,14.65,3850.79,CV,Kochi
LN001475,CU001483,12/07/2023,111125,24,11.99,5230.52,Tractor,Ahmedabad
LN001123,CU001443,12 Apr 2023,145807,36,17.04,5201.32,Commercial  Vehicle,Hyderabad
LN004132,CU004539,16 Dec 2023,313425,36,14.78,10831.24,Car ,Chennai
LN000026,CU002787,24/07/2021,183865,24,9.61,8451.38,Car,Delhi NCR
LN000658,CU004480,24/07/2021,89721,12,11.56,7953.15,TWO WHEELER,Chennai
LN003943,CU003237,11/20/2021,"₹143,182",24,16.76,7062.74,2 Wheeler,Kozhikode
LN000450,CU000770,2022-05-30,92618,48,17.44,2693.63,Commercial Vehicle,Kozhikode
LN003433,CU004399,2023-04-28,47952,48,11.34,1247.28,Car,Coimbatore
LN003297,CU004037,06/02/2021,"₹73,798",12,9.89,6484.24,TWO WHEELER,Coimbatore
LN003125,CU004492,03-04-2022,166360,36,17.02,5932.84,Two-Wheeler,Kochi
LN001402,CU000309,21/04/2024,80624,36,10.52,2621.24,TWO WHEELER,Kochi
LN003283,CU004485,2024-01-04,"₹228,651",48,12.31,6056.12,car,Mumbai
LN001259,CU001193,20 Jun 2022,119548,36,10.37,3878.28,Tractor,Kolkata
LN001271,CU000524,15 Dec 2022,125406,36,11.13,4113.36,Two Wheeler,Hyderabad
LN000649,CU004506,03/07/2022,131711,60,15.98,3201.56,Car,Delhi NCR
LN001450,CU004509,18/05/2024,"₹314,936",36,11.32,10358.39,CAR,Coimbatore
LN001053,CU003721,2022-08-13,99988,24,14.47,4822.94,Two-Wheeler,Kozhikode
LN002826,CU002160,06/09/2021,82158,48,17.78,2403.96,commercial vehicle,Kolkata
LN002438,CU003569,05/05/2021,316879,12,17.81,29022.82,two wheeler,Kochi
LN003991,CU004035,07-06-2021,384703,24,14.46,18554.41,CV,Ahmedabad
LN004341,CU003664,01/31/2023,120774,48,13.26,3255.67,Commercial  Vehicle,Mumbai
LN000277,CU004379,2023-05-02,163690,48,9.51,4113.19,N/A,Chennai
LN002442,CU003871,30-04-2022,"₹52,370",36,11.14,1718.0,two wheeler,Kochi
LN002159,CU002203,29 Jul 2022,137777,24,15.55,6716.4,Two Wheeler,Kolkata
LN000589,CU003541,03/01/2021,125470,36,12.24,4181.8,commercial vehicle,Chennai
LN002208,CU002726,27 Feb 2022,154092,36,16.36,5444.84,Car,Hyderabad
LN000971,CU004552,06/30/2021,187091,24,9.59,8597.94,Car ,Mumbai
LN003185,CU003178,04/10/2024,344697,60,13.61,7950.97,commercial vehicle,Chennai
LN002709,CU003461,2021-02-19,"₹317,790",48,9.61,8000.59,Car ,Delhi NCR
LN004241,CU000672,04 Apr 2022,314004,24,17.62,15618.77,Two Wheeler,Kolkata
LN003335,CU000098,2021-12-19,195104,60,16.88,4836.26,Commercial  Vehicle,Kolkata
LN001760,CU002852,22-01-2022,179495,36,17.84,6474.78,Car,Coimbatore
LN002182,CU004132,12/01/2022,98584,36,13.47,3344.05,2 Wheeler,Kochi
LN003758,CU003288,12/06/2022,68606,24,11.15,3202.36,commercial vehicle,Mumbai
LN004264,CU002975,24-06-2024,175638,60,13.32,4025.13,commercial vehicle,Ahmedabad
LN002273,CU003997,01/12/2023,104989,60,17.47,2635.85,Car ,Delhi NCR
LN003826,CU001591,06 Oct 2021,61435,48,9.98,1557.56,two wheeler,Ahmedabad
LN000928,CU002693,28-03-2022,52212,36,14.31,1792.35,Two Wheeler,Kolkata
LN003227,CU004094,18/10/2023,109236,36,11.47,3600.61,Car,Ahmedabad
LN003069,CU003248,29-03-2022,"₹110,482",60,14.92,2623.72,Tractor,Thrissur
LN002617,CU000693,07/04/2022,"₹133,294",36,10.43,4327.98,Two-Wheeler,Coimbatore
LN000025,CU000570,08/28/2023,83373,36,9.63,2675.75,CAR,Pune
LN003593,CU000296,17-11-2023,204904,48,13.96,5595.19,2 Wheeler,Chennai
LN000444,CU001531,06/13/2022,269396,60,17.12,6712.58,TRACTOR,Chennai
LN004247,CU000612,2022-06-20,115240,60,17.6,2901.32,Car ,Kolkata
LN004907,CU003977,06/09/2023,158477,24,16.81,7821.0,Commercial  Vehicle,  Kozhikode 
LN002143,CU004236,08-04-2023,219317,24,16.13,10752.07,N/A,Coimbatore
LN000755,CU001425,07 Mar 2021,162384,24,17.98,8105.31,Two Wheeler,Chennai
LN002266,CU003224,30/12/2023,163791,24,15.49,7979.86,Two-Wheeler,Pune
LN001048,CU002357,06-11-2022,88218,48,16.54,2524.59,2 Wheeler,Bangalore
LN000781,CU000369,23/02/2021,314421,48,16.64,9014.18,Car,Bangalore
LN000901,CU001612,2023-08-04,163237,60,17.98,4143.37,CAR,Thrissur
LN003036,CU004274,2023-12-11,84421,24,9.62,3880.81,Commercial  Vehicle,Bangalore
LN001953,CU003816,10 May 2023,136035,36,12.2,4531.31,car,Delhi NCR
LN002761,CU001639,23 Jul 2021,139698,12,13.34,12499.74,Commercial  Vehicle,Hyderabad
LN001198,CU003647,2022-03-28,281237,36,16.67,9980.74,CAR,Pune
LN000101,CU004596,2023-05-16,73913,36,11.64,2442.28,2 Wheeler,Kozhikode
LN001050,CU002728,2021-09-16,"₹115,019",48,12.71,3069.14,CAR,Delhi NCR
LN001628,CU004210,2023-07-14,185134,48,17.16,5357.39,Two-Wheeler,Ahmedabad
LN004936,CU002108,06-02-2024,59025,12,10.35,5198.85,CAR,Mumbai
LN002832,CU001026,08-10-2022,172399,36,18.31,6259.48,Car ,Hyderabad
LN003801,CU003499,08/23/2023,167971,60,16.94,4169.09,2 Wheeler,Hyderabad
LN002444,CU002165,03-04-2024,"₹152,846",12,17.47,13974.4,two wheeler,Hyderabad
LN001272,CU003154,2023-11-09,234161,60,12.33,5247.91,TWO WHEELER,Pune
LN004813,CU001889,2022-12-01,46609,48,16.4,1330.48,Commercial Vehicle,Kozhikode
LN002749,CU003482,09/16/2022,"₹124,555",36,17.52,4473.03,CV,Pune
LN000767,CU000221,06/17/2024,67012,36,15.74,2347.35,car,Chennai
LN001890,CU002669,01 Jan 2021,"₹284,730",36,,9720.34,Two-Wheeler,Coimbatore
LN003661,CU002178,2021-07-21,"₹296,548",24,12.3,14001.13,tractor,Hyderabad
LN003061,CU002640,20 Mar 2021,288617,24,17.54,14344.88,two wheeler,Chennai
LN000169,CU003126,2022-01-12,82799,12,12.01,7356.98,Car,Coimbatore
LN000074,CU003723,26/02/2024,"₹189,046",36,14.9,6544.09,2 Wheeler,Hyderabad
LN002654,CU002505,04/19/2022,"₹218,980",24,11.64,10271.37,Two Wheeler,  Coimbatore 
LN000521,CU004308,24-01-2024,127916,36,17.92,4619.34,2 Wheeler,Coimbatore
LN002986,CU002565,14 Jan 2022,123103,36,18.19,4462.21,CV,Kolkata
LN001884,CU000422,24 Jun 2021,269374,36,13.77,9176.5,car,Mumbai
LN004045,CU002724,25/10/2023,237627,60,12.7,5370.32,TWO WHEELER,Kochi
LN002167,CU004003,07/17/2022,92547,36,12.81,3109.81,Car ,Delhi NCR
LN002569,CU001084,2021-02-26,190595,36,17.69,6860.86,TWO WHEELER,Kolkata
LN000993,CU004071,2022-10-01,111347,12,13.93,9993.86,Commercial  Vehicle,Thrissur
LN003217,CU001384,03 Nov 2021,"₹255,734",12,12.31,22758.76,two wheeler,Delhi NCR
LN001906,CU002713,2023-07-02,145426,36,18.27,5277.22,Commercial  Vehicle,Thrissur
LN003087,CU002939,13/01/2021,81312,24,15.09,3946.02,Commercial  Vehicle,Pune
LN001385,CU001164,28-09-2022,134299,24,17.02,6641.34,2 Wheeler,Hyderabad
LN003442,CU002613,09/04/2022,74065,48,11.41,1929.03,two wheeler,Pune
LN001739,CU000873,10/02/2023,45140,48,13.45,1221.1,TWO WHEELER,Thrissur
LN004787,CU003094,02 Aug 2023,79788,24,16.63,3930.73,TRACTOR,Kochi
LN001504,CU001793,05/06/2022,119705,36,15.09,4154.89,car,Pune
LN002565,CU003771,15-01-2021,40132,36,11.39,1321.29,Car ,Thrissur
LN001632,CU000463,06/05/2022,82171,36,14.86,2842.85,car,Mumbai
LN003725,CU002332,16/10/2022,56782,24,16.0,2780.22,CAR,Kolkata
LN002103,CU000131,18-02-2023,207338,24,10.81,9645.3,car,Kochi
LN000267,CU002733,2024-06-27,107051,36,10.12,3460.27,car,Kozhikode
LN001034,CU004541,03-07-2022,98955,12,16.93,9021.88,CV,Ahmedabad
LN002632,CU002647,16-06-2024,282998,36,17.11,10105.15,CAR,Hyderabad
LN003587,CU001334,19-06-2024,163915,36,17.8,5909.49,Commercial Vehicle,Delhi NCR
LN002586,CU001952,08-04-2024,427263,36,12.72,14338.62,Car,Hyderabad
LN001845,CU002504,17/09/2021,311360,36,12.74,10452.0,two wheeler,Mumbai
LN000486,CU003521,24/11/2021,"₹115,906",48,12.06,3055.67,Car,Kochi
LN004778,CU002707,11-10-2023,"₹715,956",36,13.89,24431.45,two wheeler,Pune
LN002215,CU002928,20/10/2022,76355,48,9.57,1920.83,TWO WHEELER,Kozhikode
LN000145,CU002445,29/03/2021,214214,60,15.57,5160.45,Two Wheeler,Ahmedabad
LN004428,CU003468,2024-06-24,385700,60,15.84,9346.72,Two Wheeler,Pune
LN003960,CU003297,16-06-2022,289563,36,17.77,10435.02,Two-Wheeler,Ahmedabad
LN004344,CU002818,11-01-2022,"₹96,021",12,16.71,8744.36,Two Wheeler,Hyderabad
LN004470,CU003955,25-03-2023,205031,36,9.84,6600.38,CAR,Pune
LN004477,CU002374,25/12/2022,308722,36,17.29,11051.39,TWO WHEELER,Pune
LN002548,CU001402,11-04-2023,"₹127,162",48,12.24,3363.67,two wheeler,Coimbatore
LN000321,CU004575,09/17/2023,"₹157,854",36,16.32,5574.65,TWO WHEELER,Kochi
LN004733,CU003681,08/01/2022,97798,24,16.97,4833.94,tractor,Ahmedabad
LN001588,CU004423,2021-10-20,163103,24,17.38,8093.99,car,Chennai
LN001585,CU004048,02-05-2021,169767,24,15.63,8282.34,Two-Wheeler,Mumbai
LN003574,CU002479,23-04-2022,184083,36,13.69,6263.84,two wheeler,Mumbai
LN003700,CU004345,20-04-2022,201451,60,17.52,5063.07,CAR,Delhi NCR
LN002283,CU004037,04/23/2024,163259,36,15.7,5715.55,CAR,Ahmedabad
LN004527,CU002681,11/28/2023,"₹181,193",24,14.46,8739.03,2 Wheeler,Thrissur
LN001011,CU003136,01/17/2021,97995,48,13.61,2658.73,commercial vehicle,  Ahmedabad 
LN003914,CU000188,25/06/2023,158287,12,13.43,14169.72,Commercial Vehicle,Bangalore
LN003025,CU000848,25/11/2021,177560,36,11.07,5818.97,Commercial Vehicle,Pune
LN003997,CU000686,11/11/2021,117030,48,16.91,3371.46,Two-Wheeler,Kolkata
LN000192,CU003701,10/18/2023,122919,12,10.54,10837.43,Car ,Bangalore
LN004784,CU002887,06/05/2023,"₹84,256",36,15.99,2961.78,2 Wheeler,Chennai
LN001176,CU002331,16-11-2023,129055,48,18.14,3800.44,CAR,Pune
LN004532,CU000724,19-09-2022,51873,60,13.71,1199.21,Two Wheeler,Mumbai
LN001691,CU003291,2023-02-21,376816,36,16.35,13312.94,TWO WHEELER,Ahmedabad
LN001281,CU003125,01 Aug 2022,"₹87,241",60,15.76,2110.42,2 Wheeler,Ahmedabad
LN003351,CU003240,20 Mar 2024,123547,36,9.51,3958.15,2 Wheeler,Coimbatore
LN002233,CU002778,26/02/2022,206430,36,17.22,7382.41,TWO WHEELER,Coimbatore
LN000688,CU004403,05 Mar 2022,"₹158,290",36,17.19,5658.45,CAR,Thrissur
LN000639,CU003647,12 May 2023,194238,48,12.94,5205.14,Commercial  Vehicle,Ahmedabad
LN000570,CU000398,13 Jan 2024,168684,24,18.26,8442.6,car,Kolkata
LN003655,CU004358,04/02/2021,150979,48,17.75,4415.31,Car,Kochi
LN000934,CU002230,13-04-2024,"₹194,734",36,15.0,6750.52,CAR,  Kochi 
LN001170,CU003503,02/23/2022,158402,60,16.86,3924.78,two wheeler,Pune
LN001361,CU001993,13-05-2023,233660,24,11.73,10969.75,car,Kochi
LN004630,CU000064,2021-01-16,180063,36,13.68,6126.18,Commercial  Vehicle,  Pune 
LN003288,CU001166,06/13/2024,141247,24,15.49,6881.52,Two Wheeler,Delhi NCR
LN003463,CU003544,02/21/2023,"₹209,428",36,14.25,7183.21,Commercial Vehicle,Delhi NCR
LN001823,CU002335,31 Jul 2021,79341,48,15.55,2230.3,tractor,Mumbai
LN002791,CU004276,25 May 2024,71994,12,17.03,6567.22,tractor,Hyderabad
LN000197,CU003304,08/08/2023,193495,36,11.87,6414.8,TWO WHEELER,Kolkata
LN004592,CU000635,03 Oct 2023,191356,36,11.2,6282.89,CAR,Kochi
LN003090,CU001599,08/09/2021,"₹147,872",36,14.34,5078.37,commercial vehicle,Pune
LN003786,CU002015,26-09-2023,"₹85,906",24,13.02,4084.93,Two-Wheeler,Delhi NCR
LN002429,CU002486,31-05-2021,"₹104,999",48,16.46,3000.5,2 Wheeler,Chennai
LN002076,CU004313,29-09-2021,162642,60,13.47,3739.85,TWO WHEELER,  Chennai 
LN004492,CU001828,12 Mar 2023,"₹68,178",36,11.89,2260.9,Two-Wheeler,Delhi NCR
LN001706,CU000838,07/02/2023,154500,48,9.69,3895.56,Car ,Chennai
LN000148,CU004241,05/15/2021,"₹159,303",48,13.64,4324.48,Two-Wheeler,Ahmedabad
LN000798,CU001751,2021-05-11,131077,48,13.82,3570.05,2 Wheeler,Chennai
LN001751,CU003395,2021-07-31,56112,60,10.91,1217.49,Car ,Hyderabad
LN000624,CU002560,29 Apr 2023,83565,24,14.4,4028.01,commercial vehicle,Kolkata
LN002287,CU000342,28/11/2023,164784,36,,5518.16,2 Wheeler,Kozhikode
LN004068,CU003654,06/03/2023,241112,48,,6126.81,CV,Thrissur
LN002029,CU001375,01 Sep 2021,102516,24,16.05,5021.95,Two Wheeler,Ahmedabad
LN001474,CU002146,07-07-2022,65723,36,18.08,2378.68,Two Wheeler,Kolkata
LN000723,CU003546,08/03/2023,"₹144,954",24,15.05,7031.78,2 Wheeler,Kochi
LN001362,CU000935,2022-11-17,50336,48,11.76,1319.62,Two Wheeler,Ahmedabad
LN000107,CU000122,2023-08-30,"₹79,502",12,17.68,7276.64,CAR,Bangalore
LN004447,CU004069,07-10-2023,99888,48,14.75,2767.32,car,Mumbai
LN004747,CU001550,2022-03-08,55409,36,9.62,1778.02,Car,Pune
LN004486,CU003420,2021-04-15,97787,36,15.4,3409.0,CAR,Mumbai
LN003053,CU000662,08 Mar 2021,147922,24,16.9,7306.49,Car ,Delhi NCR
LN001473,CU000036,20-05-2024,235443,36,9.93,7589.35,Two-Wheeler,Chennai
LN001118,CU001286,05/14/2024,"₹61,925",48,15.42,1736.63,car,Chennai
LN000555,CU000873,12-11-2021,141408,36,10.0,4562.84,CV,Chennai
LN000300,CU000151,25 May 2022,"₹93,518",60,16.63,2305.6,CAR,Kolkata
LN000171,CU003970,01/13/2021,80237,60,16.3,1964.02,Car,Thrissur
LN003327,CU003842,15-04-2021,201399,36,17.08,7188.44,Car ,Thrissur
LN003804,CU000844,2023-07-04,194029,36,12.67,6506.81,Car ,Kolkata
LN003675,CU003393,01/09/2024,"₹125,959",36,11.13,4131.49,Car,Hyderabad
LN001277,CU003753,10/17/2022,"₹163,112",36,18.04,5900.16,two wheeler,Pune
LN002355,CU000817,05 Jan 2024,115442,24,16.59,5685.0,Two-Wheeler,Mumbai
LN003620,CU000450,2022-10-09,"₹256,595",24,12.15,12096.8,CAR,Kozhikode
LN000416,CU002621,2023-08-16,171739,48,11.75,4501.49,Commercial Vehicle,Kolkata
LN004525,CU003557,13-04-2023,154133,24,14.3,7422.23,TWO WHEELER,Bangalore
LN004283,CU001379,2023-02-23,44694,48,9.82,1129.7,2 Wheeler,Bangalore
LN003054,CU000941,20 Jun 2024,132070,24,12.16,6226.87,2 Wheeler,Mumbai
LN003924,CU004582,09 Aug 2021,248566,48,15.09,6929.12,Commercial Vehicle,Kochi
LN001840,CU001915,2022-04-20,269146,48,9.58,6772.08,Two-Wheeler,Delhi NCR
LN002957,CU003917,19/09/2021,115970,24,12.68,5496.01,two wheeler,Bangalore
LN002318,CU002538,2024-06-12,252629,12,14.09,22693.53,Two-Wheeler,Bangalore
LN002916,CU003082,06-11-2022,73147,24,14.7,3536.24,TRACTOR,Coimbatore
LN000631,CU001242,17/12/2021,132463,36,18.19,4801.49,commercial vehicle,Bangalore
LN000163,CU000128,16/02/2024,140629,24,16.93,6948.29,TWO WHEELER,Kochi
LN000414,CU003076,06/26/2022,40000,12,10.2,3520.36,CV,Kozhikode
LN001074,CU004451,29 May 2023,"₹53,722",24,14.17,2583.66,car,Kochi
LN002018,CU004402,13/04/2023,216104,48,9.81,5461.26,car,Hyderabad
LN000877,CU003558,13/10/2022,"₹262,966",36,11.07,8617.89,Car ,Coimbatore
LN000818,CU003331,28-01-2024,141214,36,12.84,4747.18,car,Coimbatore
LN002256,CU002067,05/08/2023,194988,36,10.83,6367.97,two wheeler,Ahmedabad
LN002735,CU000146,13-08-2023,138300,48,13.64,3754.32,car,Delhi NCR
LN000873,CU003027,25/03/2022,391920,48,16.94,11296.71,2 Wheeler,Bangalore
LN004342,CU003876,18 Dec 2023,101572,48,17.0,2930.86,Two-Wheeler,Kolkata
LN003684,CU003263,23 Oct 2023,52720,36,11.83,1746.78,car,Bangalore
LN000230,CU000580,22 Mar 2022,"₹98,877",24,13.89,4742.23,Car,Mumbai
LN000907,CU003471,15-09-2023,237817,24,10.33,11010.31,TWO WHEELER,  Delhi NCR 
LN002057,CU000483,22 Sep 2022,266241,12,11.35,23574.31,Two Wheeler,Mumbai
LN000897,CU004476,06/08/2021,"₹82,813",36,18.09,2997.63,Two-Wheeler,Hyderabad
LN003872,CU000662,03/03/2021,184281,24,12.78,8742.02,CAR,Chennai
LN002154,CU004385,03/09/2022,74867,36,10.19,2422.43,N/A,Coimbatore
LN000792,CU000686,05/02/2023,187666,24,17.38,9312.93,two wheeler,Coimbatore
LN001911,CU001413,02/10/2023,108432,48,17.9,3179.53,CV,Mumbai
LN001328,CU003742,04/04/2022,"₹125,198",24,12.03,5895.26,Commercial  Vehicle,Delhi NCR
LN002309,CU000373,09/29/2023,171314,48,16.76,4922.03,Two-Wheeler,Kochi
LN002877,CU000504,07/30/2022,"₹145,174",36,17.87,5238.93,two wheeler,Ahmedabad
LN000699,CU001165,21/04/2022,168741,36,17.35,6045.51,commercial vehicle,Coimbatore
LN003084,CU003383,15/12/2021,80208,48,13.54,2173.34,Car,Delhi NCR
LN003081,CU000818,2022-11-06,110378,36,10.48,3586.51,Car ,Kozhikode
LN001718,CU003985,2024-05-20,146767,36,14.02,5017.57,two wheeler,Coimbatore
LN002580,CU000634,30 May 2023,129131,48,15.78,3645.08,Car,Bangalore
LN000895,CU002426,04/03/2024,135876,48,14.3,3733.49,car,Ahmedabad
LN003021,CU003736,25/01/2021,133632,36,9.99,4311.3,Commercial  Vehicle,Bangalore
LN003542,CU002564,26/09/2021,92886,36,15.18,3228.12,Car ,Kozhikode
LN004154,CU003780,2022-10-01,"₹117,198",12,16.77,10676.23,N/A,Mumbai
LN001980,CU000711,27-01-2024,205604,36,11.57,6786.85,two wheeler,Thrissur
LN001058,CU001819,07-12-2022,43302,24,13.1,2060.69,CAR,Ahmedabad
LN003310,CU000702,2024-06-17,"₹180,781",60,17.23,4515.26,N/A,Delhi NCR
LN003519,CU003080,22/10/2021,142682,36,15.88,5007.83,Tractor,Delhi NCR
LN002331,CU000560,17 Oct 2021,246018,36,14.24,8437.02,Car,Delhi NCR
LN003659,CU003450,07/15/2022,215522,24,17.69,10727.49,2 Wheeler,Delhi NCR
LN000093,CU003398,2022-02-23,183905,12,16.18,16701.53,Car ,Mumbai
LN001235,CU003644,16-11-2021,60133,12,13.72,5391.25,2 Wheeler,Kozhikode
LN001014,CU001823,2021-01-11,124993,36,10.39,4056.1,Car ,Hyderabad
LN003864,CU000312,29 Mar 2022,327218,48,12.43,8686.15,commercial vehicle,Kolkata
LN000948,CU002553,2021-11-27,101141,36,11.01,3311.71,Two Wheeler,Kochi
LN001794,CU002274,07 Mar 2021,"₹344,610",24,10.11,15919.5,Tractor,Delhi NCR
LN000191,CU001204,01 Sep 2021,131871,36,15.97,4634.24,2 Wheeler,Pune
LN001532,CU003830,05/07/2023,151479,24,16.07,7421.95,2 Wheeler,Bangalore
LN002683,CU001281,01/31/2023,60906,36,18.36,2212.91,TWO WHEELER,Pune
LN002813,CU002646,2024-02-04,166116,36,17.66,5977.2,Car ,Mumbai
LN003895,CU002968,11 Jun 2023,"₹234,032",36,14.16,8016.86,Tractor,Coimbatore
LN003589,CU004328,24 May 2021,140985,36,13.11,4757.82,Tractor,Kolkata
LN004820,CU003154,24 Feb 2023,"₹497,274",60,18.23,12689.79,TRACTOR,Kochi
LN003177,CU002535,23-03-2022,"₹197,941",48,11.22,5137.06,TRACTOR,Mumbai
LN002112,CU002708,12/06/2023,"₹153,411",24,14.63,7411.45,2 Wheeler,Hyderabad
LN004773,CU000608,15 Sep 2021,"₹121,717",60,12.27,2724.16,N/A,Coimbatore
LN000106,CU001335,03/29/2024,209638,24,9.72,9646.66,CAR,Coimbatore
LN003414,CU000525,05 Apr 2024,221785,12,13.04,19813.39,commercial vehicle,Bangalore
LN002802,CU004232,06-12-2021,65703,36,10.2,2126.23,Car ,Delhi NCR
LN001964,CU000275,18-04-2023,95299,36,13.05,3213.3,commercial vehicle,Pune
