Customer_ID,Age,Gender,Employment_Type,Monthly_Income,CIBIL_Score,State
CU003724,40,M,Salaried ,38558,unknown,GJ
CU004470,37,MALE,SALARIED,54581,574,karnataka
CU001171,38,M,Salaried,26448,662,Telangana
CU004283,41,m,salaried,54322,787,Telangana
CU003012,28,Female,Salaried ,76713,766,telangana
CU004598,32,N/A,N/A,64012,596,West Bengal
CU003875,41,f,SALARIED,20421,811,Telangana
CU004592,40,MALE,self employed,95272,787,Uttar Pradesh
CU001369,52,FEMALE,Salaried ,60464,625,WB
CU000898,21,m,salaried,32847,667,Telangana
CU000929,37,m,selfemployed,27244,748,telangana
CU000015,26,f,selfemployed,21075,673,Maharashtra
CU002549,32,MALE,SALARIED,24727,718,maharashtra
CU000968,44,M,selfemployed,-,725,Uttar Pradesh 
CU001107,26,FEMALE,self employed,0,unknown,WB
CU004267,41,MALE,Salaried ,34502,709,Karnatka
CU003969,34,female,salaried,-,645,Karnataka
CU001255,36,male,Self-Employed,45860,628,Maharashtra
CU002649,48,Male,salaried,61293,481,TELANGANA
CU002924,30,MALE,Salaried,-,589,Karnataka
CU004355,30,f,SELF-EMPLOYED,30489,786,Andhra Pradesh 
CU001640,33,MALE,salaried,70216,735,Uttar Pradesh
CU001134,40,MALE,Salaried,32291,676,west bengal
CU004348,24,Male,SALARIED,"₹70,188",745,TELANGANA
CU003520,32,male,Salaried ,"₹32,763",606,
CU001879,43,m,salaried,"₹32,678",825,Andhra Pradesh 
CU000272,22,FEMALE,selfemployed,12000,713,Karnatka
CU001474,34,N/A,Salaried ,"₹24,973",597,AP
CU001548,21,MALE,Salaried ,27450,553,Andhra Pradesh
CU004334,37,m,self employed,"₹50,647",597,uttar pradesh
CU000839,54,male,selfemployed,"₹61,564",unknown,DELHI
CU002196,53,M,SALARIED,12000,591,karnataka
CU001836,51,m,Salaried,48761,603,West Bengal
CU000413,47,m,Salaried,77311,677,Tamil Nadu
CU001713,32,f,SALARIED,51541,561,TamilNadu
CU002796,34,F,salaried,56082,624,
CU002222,42,m,selfemployed,12000,593,west bengal
CU000378,33,male,Self-Employed,59776,735,Tamil Nadu
CU001492,30,male,Salaried ,52719,574,Telangana
CU000739,22,male,SALARIED,28943,857,Maharastra
CU003378,51,male,Salaried ,45332,759,Kerala 
CU003616,24,f,SALARIED,"₹21,056",830,Karnatka
CU004282,150,F,Salaried,-,641,Delhi
CU000053,59,f,SELF-EMPLOYED,57678,497,gujarat
CU004115,29,Male,SALARIED,"₹37,955",654, Kerala
CU002270,43,Male,SELF-EMPLOYED,44195,634,Tamil Nadu
CU003095,42,m,self employed,41440,504,Maharastra
CU001390,23,N/A,Self Employed,34748,741,New Delhi
CU003189,33,F,Salaried ,-,616,kerala
CU003479,26,f,Salaried ,"₹44,169",739,AP
CU003434,24,m,selfemployed,76462,819,Maharashtra
CU004192,58,Male,SALARIED,14054,571,KERALA
CU002310,21,N/A,self employed,67692,619,Maharastra
CU003223,50,M,Salaried,24347,unknown,Karnatka
CU002591,38,M,SALARIED,60223,663,TELANGANA
CU001633,31,MALE,salaried,-,633,karnataka
CU003175,51,m,Self-Employed,12721,576,Delhi
CU002977,24,Female,Salaried,"₹57,196",800,Gujarat
CU000468,53,Male,Salaried,48295,684,TN
CU004437,46,Male,Salaried ,39695,772,west bengal
CU000904,37,male,salaried,43791,781,Maharashtra
CU004419,45,Male,Salaried,60752,645, Kerala
CU000072,36,FEMALE,SALARIED,28635,868,tamil nadu
CU003218,36,M,Salaried ,65336,736,Tamil Nadu
CU001899,65,MALE,Self Employed,63135,639,Tamil Nadu
CU003996,39,M,SALARIED,41749,710,west bengal
CU001208,38,Male,Salaried ,"₹70,841",612,
CU002078,32,Male,SELF-EMPLOYED,-,668,andhra pradesh
CU001591,30,m,Salaried ,67429,638,gujarat
CU002845,29,Male,self employed,35288,559,Maharastra
CU002206,21,M,Self Employed,41426,747,MH
CU002981,55,Female,SALARIED,75927,840,
CU000659,32,male,salaried,65767,543,Andhra Pradesh
CU000064,21,FEMALE,SALARIED,50619,623,
CU001839,26,M,selfemployed,59643,602,DELHI
CU004001,25,MALE,Salaried ,-,625,Delhi
CU003037,51,m,Salaried,44058,612,Telangana
CU000455,38,Male,SALARIED,48946,735,New Delhi
CU000403,47,f,Salaried,50742,577,KARNATAKA
CU001473,65,f,self employed,"₹24,441",526,Keral
CU000678,48,Male,Salaried,19137,731,maharashtra
CU003357,49,FEMALE,SALARIED,"₹67,989",740,AP
CU001617,37,Male,Salaried ,-,unknown,gujarat
CU001252,35,male,Salaried ,36322,834,Maharashtra
CU001984,38,Male,SELF-EMPLOYED,56409,769,WB
CU003426,43,m,Salaried ,42244,604,Uttar Pradesh 
CU003844,21,Male,selfemployed,41285,579,karnataka
CU001034,47,Male,self employed,"₹29,182",683,Gujarat
CU000175,38,male,SELF-EMPLOYED,45595,688,Karnataka
CU000940,45,MALE,salaried,45887,522,Tamilnadu
CU003103,26,M,N/A,"₹79,019",646,Karnatka
CU002588,36,M,SELF-EMPLOYED,37871,542,Uttar Pradesh 
CU000335,39,Male,self employed,12000,638,Gujrat
CU000874,43,Male,salaried,35234,736,Maharastra
CU002854,30,male,Salaried ,69165,637,WB
CU001487,28,MALE,Salaried,58903,unknown,karnataka
CU000297,23,MALE,salaried,48667,678,tamil nadu
CU004508,5,M,Salaried,34031,736,UP
CU004450,49,male,SELF-EMPLOYED,44777,806,DELHI
CU003846,40,MALE,SALARIED,73044,unknown,Andhra Pradesh 
CU004219,30,M,self employed,-,761,Tamil Nadu
CU003761,27,m,salaried,45752,751,MH
CU000379,28,N/A,SALARIED,66719,713,TamilNadu
CU003111,41,Female,Self Employed,37401,714,karnataka
CU002771,24,Male,selfemployed,-,663,Uttar Pradesh
CU003919,45,N/A,salaried,64890,624,Tamilnadu
CU004139,23,f,Salaried ,13191,758,Uttar Pradesh 
CU002211,40,Male,SALARIED,42958,816,DELHI
CU002173,33,male,Self-Employed,34925,572,TN
CU002600,29,M,salaried,37014,761,andhra pradesh
CU002053,21,F,Salaried,85536,757,Gujarat
CU000916,27,Male,salaried,47210,623,Karnataka
CU000657,43,male,salaried,18290,777,WB
CU004447,26,MALE,Salaried ,74538,646,TELANGANA
CU002336,30,N/A,Salaried,"₹36,298",546,DELHI
CU003821,32,Male,Salaried ,48768,748,
CU000957,31,Female,SALARIED,16346,726,uttar pradesh
CU001888,21,M,N/A,"₹12,000",754,TELANGANA
CU000955,40,female,Self-Employed,29470,619,maharashtra
CU003718,59,M,Self-Employed,"₹38,203",696,Andhra Pradesh 
CU004028,43,Female,SALARIED,14397,523,New Delhi
CU001183,29,M,Salaried,45125,661,west bengal
CU002474,44,MALE,SALARIED,"₹71,590",626,Uttar Pradesh 
CU001424,41,male,salaried,37627,752,tamil nadu
CU002572,38,m,salaried,46444,629,
CU002401,45,Female,self employed,-,691,AP
CU002893,34,MALE,Self-Employed,48336,658,kerala
CU003597,42,M,SELF-EMPLOYED,64117,607,Delhi
CU001723,51,m,self employed,68422,566,WB
CU001668,21,Male,self employed,72445,692,West Bengal
CU002885,39,Female,salaried,18765,535,Uttar Pradesh
CU002995,53,M,self employed,18746,771,West Bengal
CU000887,28,Female,SELF-EMPLOYED,32342,unknown,andhra pradesh
CU004057,22,m,N/A,46261,748,GJ
CU004443,41,male,SALARIED,60110,715,WB
CU000334,48,MALE,Salaried ,-,579,MH
CU000154,25,Male,self employed,34545,774,kerala
CU000722,37,male,SALARIED,86720,588,Kerala 
CU000374,39,FEMALE,SELF-EMPLOYED,57694,779,UP
CU000313,41,M,self employed,61314,664,Maharashtra
CU001850,29,F,Salaried ,45061,732,Andhra Pradesh 
CU001623,50,F,salaried,"₹39,910",unknown,Gujarat
CU000043,42,Female,self employed,43543,unknown,Delhi
CU002694,36,M,Self Employed,-,684,Delhi
CU000418,34,m,Self-Employed,42853,720,Maharastra
CU004549,47,Female,Salaried,34818,764,karnataka
CU004337,28,female,selfemployed,"₹63,094",835,karnataka
CU000705,27,MALE,Salaried,83228,770,Uttar Pradesh
CU000733,21,M,Salaried ,17891,632,New Delhi
CU000945,45,Male,Self Employed,48988,530,Andhra Pradesh 
CU003615,36,Female,Salaried,"₹76,027",700,KARNATAKA
CU001807,52,M,SALARIED,35400,754,Uttar Pradesh
CU001019,45,f,salaried,41845,602,WB
CU000908,35,Male,self employed,14143,665,delhi
CU001694,64,MALE,Self Employed,47123,622,KARNATAKA
CU002792,34,Male,salaried,"₹25,746",622,WestBengal
CU000520,24,F,SALARIED,25724,593,TELANGANA
CU000815,30,m,Salaried,-,708,AP
CU000819,40,m,selfemployed,44554,606,Karnataka
CU003450,30,male,Salaried,"₹25,182",625,
CU001523,51,F,salaried,45488,820,tamil nadu
CU001639,39,male,salaried,54024,771,Uttar Pradesh 
CU003558,50,M,salaried,"₹62,000",734,Karnataka
CU004378,41,male,Self-Employed,79270,534,gujarat
CU001701,33,F,Self-Employed,-,635,Telangana
CU003527,55,m,Salaried ,73632,675,tamil nadu
CU003735,45,female,Salaried,60951,779,delhi
CU003047,39,M,SELF-EMPLOYED,32136,759,tamil nadu
CU001884,39,male,Salaried,-,829,WB
CU002593,34,Female,Salaried,0,526,KARNATAKA
CU000380,56,m,Salaried,44611,652,KARNATAKA
CU003776,45,male,Self-Employed,67402,697,karnataka
CU004004,40,male,Salaried,-,736,TELANGANA
CU002252,31,f,selfemployed,60623,660,Kerala
CU002149,34,M,Self Employed,72816,850,Gujrat
CU003727,35,m,SALARIED,48424,639,TN
CU002145,32,MALE,salaried,56833,730,WestBengal
CU002567,34,m,Self Employed,28154,672,Uttar Pradesh 
CU001804,47,Male,salaried,"₹32,328",508,
CU003622,54,f,Self Employed,52326,726,Kerala 
CU003968,36,Female,Salaried,"₹79,194",749,Andhra Pradesh 
CU001595,41,Male,SALARIED,12000,737,Tamil Nadu
CU004329,42,MALE,SALARIED,47784,641,UP
CU001707,31,M,SELF-EMPLOYED,38467,712,TELANGANA
CU004564,43,m,Self Employed,18175,653,west bengal
CU003791,39,male,salaried,49876,799,Tamil Nadu
CU001821,54,male,Salaried,49720,702,Telangana
CU002563,38,MALE,salaried,61359,673,Gujarat
CU002560,44,M,Salaried,50995,530,Telangana
CU004209,23,f,salaried,34217,693,WestBengal
CU001583,57,female,salaried,45237,666,Uttar Pradesh
CU002548,51,Male,Salaried ,74677,637,Andhra Pradesh
CU000320,29,female,SALARIED,78398,715,TamilNadu
CU004322,47,male,Salaried ,60950,660,TN
CU003365,29,male,Salaried ,69330,651,TamilNadu
CU001764,31,M,Salaried,21851,501,Uttar Pradesh 
CU002844,31,male,selfemployed,59037,800,WestBengal
CU004395,51,Male,selfemployed,-,657,Gujarat
CU002142,51,MALE,SALARIED,36380,658,Uttar Pradesh 
CU000214,37,male,selfemployed,44927,unknown,karnataka
CU003498,29,M,self employed,59069,769,Gujarat
CU000804,46,male,SELF-EMPLOYED,-,775,
CU004133,32,MALE,Salaried ,22339,562,kerala
CU000106,21,male,Salaried ,77899,657,TELANGANA
CU003806,35,f,self employed,38944,739,karnataka
CU002807,36,m,Salaried,50827,709,Telangana
CU001466,52,FEMALE,salaried,73686,705,UP
CU002954,34,male,SALARIED,32122,780,AP
CU000566,21,female,Salaried ,32865,699,delhi
CU001684,38,m,Salaried ,"₹99,206",726,UP
CU004346,42,m,salaried,12000,652,Maharashtra
CU002525,43,female,Salaried ,"₹21,764",889,Karnatka
CU001475,28,M,salaried,"₹55,364",760,TN
CU003237,51,female,self employed,54463,698,Telangana
CU002830,40,female,salaried,40432,700,Telangana
CU002503,31,F,Salaried,69150,606,TELANGANA
CU000318,21,m,SELF-EMPLOYED,70795,740,Andhra Pradesh 
CU001201,42,m,Salaried ,19486,482,Kerala
CU002279,35,MALE,salaried,30824,606,Telangana
CU000653,26,male,SELF-EMPLOYED,"₹93,233",816,MH
CU000071,44,M,salaried,38794,709,delhi
CU002659,45,male,self employed,55130,620,New Delhi
CU001175,63,female,Self Employed,"₹12,000",734,TELANGANA
CU001089,21,MALE,Salaried ,58664,669,West Bengal
CU000943,50,female,Salaried ,23466,626,Kerala 
CU000411,34,MALE,salaried,60593,797,New Delhi
CU004065,21,MALE,N/A,52271,unknown,Andhra Pradesh 
CU004548,26,m,Salaried,33223,806,karnataka
CU002387,21,MALE,Salaried ,19687,706,West Bengal
CU002092,42,f,SALARIED,35015,511,West Bengal
CU000602,44,Female,self employed,57590,607,AP
CU003014,27,male,Salaried ,53838,695,karnataka
CU002220,38,f,Salaried,44987,787,New Delhi
CU002466,150,Female,Salaried,54192,unknown,AP
CU000838,34,m,Salaried,64577,556,Telangana
CU003326,39,m,SELF-EMPLOYED,90135,unknown,delhi
CU000625,42,MALE,salaried,38843,728,KARNATAKA
CU001628,50,MALE,salaried,43093,835,Maharastra
CU000807,28,Female,SALARIED,28261,632,gujarat
CU003116,40,FEMALE,SALARIED,17322,626,Karnatka
CU000638,40,f,Salaried,76562,768,TN
CU000424,57,M,SALARIED,35693,670, Kerala
CU001997,21,male,Salaried,52833,671, Kerala
CU002487,42,male,Salaried ,49970,676,delhi
CU000151,0,M,Salaried ,54787,658,KARNATAKA
CU003110,39,Male,Salaried ,54172,761,TN
CU001581,48,Female,Salaried,64336,744,andhra pradesh
CU000627,37,female,Salaried ,"₹26,806",unknown,Delhi
CU003003,38,Male,SALARIED,22144,596,TamilNadu
CU003797,42,FEMALE,salaried,52541,750,Andhra Pradesh
CU003482,34,male,Self-Employed,26348,847,Telangana
CU000144,49,MALE,self employed,"₹39,622",580,Tamilnadu
CU002575,44,m,SELF-EMPLOYED,59079,690,TN
CU004015,38,MALE,salaried,41243,779,
CU001881,21,FEMALE,SALARIED,40588,702,Gujrat
CU003453,40,male,Salaried ,57501,754,KARNATAKA
CU003606,28,female,Self-Employed,55642,789,Maharashtra
CU003343,31,Male,SELF-EMPLOYED,12000,640,Keral
CU004457,34,Male,Salaried,76353,690,Telangana
CU002172,28,F,selfemployed,24746,521,WestBengal
CU002781,41,MALE,Self-Employed,44701,693,
CU002833,28,m,Salaried,60812,605,New Delhi
CU004549,47,Female,Salaried,34818,764,karnataka
CU002231,32,F,SELF-EMPLOYED,64887,727,tamil nadu
CU000618,28,Male,Self Employed,40132,653,WestBengal
CU001325,51,FEMALE,Salaried,65400,710,Tamilnadu
CU000691,26,M,salaried,"₹12,000",671,gujarat
CU002289,28,m,salaried,45004,694,gujarat
CU003303,41,male,self employed,70919,524,Tamil Nadu
CU001351,34,m,self employed,"₹18,590",665,GJ
CU002730,46,m,Salaried ,54714,869,
CU001188,21,MALE,Salaried,47141,648,Andhra Pradesh
CU001192,23,m,N/A,"₹79,091",580,Gujarat
CU000146,36,MALE,N/A,44344,631,uttar pradesh
CU003573,32,MALE,Salaried,"₹43,913",704,karnataka
CU004421,39,M,Salaried ,69890,unknown,tamil nadu
CU003743,35,Male,Salaried,35549,unknown,TELANGANA
CU001763,42,Female,Salaried ,48329,464,tamil nadu
CU003801,46,Male,Salaried ,42769,803,telangana
CU001835,39,Female,SALARIED,48899,608,telangana
CU004550,32,Male,N/A,18373,660,West Bengal
CU001112,30,F,Salaried ,17160,833,New Delhi
CU002128,39,m,self employed,35846,776,KARNATAKA
CU002278,54,male,Salaried,31267,unknown,KERALA
CU003796,30,m,Self Employed,25380,unknown,Andhra Pradesh
CU002500,52,m,SELF-EMPLOYED,"₹68,422",689,andhra pradesh
CU001825,54,MALE,Salaried ,"₹52,406",715,Gujrat
CU002789,49,M,SELF-EMPLOYED,17722,646,Tamil Nadu
CU004197,34,M,SELF-EMPLOYED,14179,619,Tamil Nadu
CU004387,50,M,SALARIED,14555,439,andhra pradesh
CU003828,41,f,salaried,75776,762,uttar pradesh
CU002493,32,Male,salaried,53547,645,DELHI
CU000879,30,F,SELF-EMPLOYED,39803,823,kerala
CU001456,28,MALE,salaried,"₹52,714",743,GJ
CU000392,37,MALE,SALARIED,46648,548,kerala
CU004183,38,M,salaried,48301,672,TELANGANA
CU002284,47,m,SALARIED,24837,687,kerala
CU002715,31,N/A,Salaried,16205,608,Uttar Pradesh
CU002959,21,male,N/A,37548,733,TELANGANA
CU000476,37,MALE,salaried,"₹28,297",868,UP
CU001695,37,M,Salaried,67555,596,telangana
CU001296,42,M,salaried,60957,511,Andhra Pradesh 
CU002093,33,M,Self Employed,53136,772,Uttar Pradesh 
CU003051,25,m,SALARIED,21586,653,DELHI
CU001138,32,Male,Salaried ,47143,582,WestBengal
CU002073,35,M,salaried,36906,765,Kerala
CU000833,34,f,salaried,21319,644,TELANGANA
CU000592,21,MALE,SELF-EMPLOYED,57510,759,Andhra Pradesh 
CU003593,33,M,selfemployed,12000,682,GJ
CU000110,46,female,N/A,46547,602,maharashtra
CU004319,49,m,SALARIED,16754,519,Uttar Pradesh 
CU001053,36,M,Salaried,"₹41,322",674,telangana
CU001312,38,M,SELF-EMPLOYED,55755,707,delhi
CU000669,37,m,self employed,34413,543,West Bengal
CU000254,21,MALE,salaried,"₹72,685",730,Maharastra
CU002691,34,M,Salaried ,38447,614,Maharastra
CU000844,54,FEMALE,SALARIED,17195,694,tamil nadu
CU004160,32,MALE,Salaried ,"₹56,105",799,WestBengal
CU003375,30,male,SALARIED,55749,732,
CU003395,21,male,SELF-EMPLOYED,39210,744,Uttar Pradesh 
CU000885,27,Male,Self Employed,49127,766,AP
CU003997,47,m,self employed,-,862,Kerala 
CU001880,30,male,self employed,50043,502,Gujarat
CU001486,28,Male,salaried,27720,668,Gujarat
CU002418,21,M,Self Employed,41143,559,Kerala 
CU002738,39,FEMALE,SALARIED,55161,unknown,Gujrat
CU002268,36,m,selfemployed,"₹62,098",680,delhi
CU004174,47,M,Salaried ,60466,641,Karnataka
CU003369,26,F,Salaried ,"₹31,749",689,Kerala 
CU002809,40,MALE,salaried,"₹46,446",480,Andhra Pradesh 
CU000870,30,male,SALARIED,12000,747,Maharashtra
CU002469,40,male,salaried,30512,672,MH
CU003894,21,N/A,salaried,30441,648,West Bengal
CU000451,31,Male,salaried,38925,637,tamil nadu
CU001980,42,M,selfemployed,81962,728,UP
CU000697,22,male,salaried,"₹12,000",646,gujarat
CU001742,45,male,Self-Employed,47034,814,West Bengal
CU003719,51,MALE,Salaried,44105,726,TELANGANA
CU000812,43,f,Self-Employed,21006,471,TN
CU003285,57,FEMALE,Salaried ,26251,822,kerala
CU002190,40,m,Salaried,17706,675,UP
CU000506,46,female,SALARIED,49601,724,Gujarat
CU003304,41,M,Self-Employed,"₹34,430",unknown,Delhi
CU000406,29,M,SELF-EMPLOYED,32075,839, Kerala
CU003641,49,MALE,SALARIED,68204,840,Uttar Pradesh 
CU000184,35,FEMALE,Salaried,22545,unknown,Telangana
CU004555,44,m,Salaried,87569,423,Karnataka
CU001877,24,f,salaried,39229,816,WestBengal
CU000610,28,f,SALARIED,44371,603,telangana
CU002675,22,F,salaried,47924,600,telangana
CU002034,34,FEMALE,self employed,"₹24,856",695,uttar pradesh
CU003982,31,male,Self-Employed,35175,740,Karnatka
CU001969,36,MALE,Salaried ,42700,670,Delhi
CU000021,32,Female,SALARIED,"₹55,265",616,maharashtra
CU002219,50,FEMALE,self employed,51140,724,New Delhi
CU002225,31,MALE,Salaried ,"₹46,735",765,TELANGANA
CU000328,50,MALE,SELF-EMPLOYED,60567,630,Maharastra
CU003271,29,M,salaried,41924,685,Gujarat
CU002519,39,m,SALARIED,"₹22,141",776,Keral
CU001875,30,FEMALE,Salaried ,58856,771,west bengal
CU004363,31,MALE,salaried,13229,725,TN
CU001757,21,FEMALE,SALARIED,48080,712,WestBengal
CU002179,29,FEMALE,Self-Employed,61371,561,Karnatka
CU003411,36,MALE,selfemployed,94260,652,DELHI
CU004552,30,MALE,SALARIED,31717,599,Keral
CU000490,45,m,selfemployed,45285,594,MH
CU000607,37,Male,Self-Employed,54588,571,
CU003213,21,f,Salaried,-,684,Delhi
CU002465,37,N/A,Self-Employed,29050,714,Kerala 
CU001739,50,Male,selfemployed,44514,616,Kerala
CU000153,27,male,selfemployed,57318,709,Uttar Pradesh 
CU000890,34,M,SELF-EMPLOYED,78573,507,delhi
CU004595,41,male,Salaried ,-,612,GJ
CU003083,51,Female,Self Employed,"₹24,600",719,Andhra Pradesh
CU000270,54,male,salaried,33366,588,UP
CU000097,53,MALE,self employed,"₹46,481",526,Andhra Pradesh
CU003825,21,m,SELF-EMPLOYED,"₹23,241",714,uttar pradesh
CU003886,37,M,N/A,33521,680,TN
CU001800,27,F,Salaried ,15466,775,
CU001573,38,female,SALARIED,56275,579,Tamil Nadu
CU001068,54,Female,self employed,28558,570,karnataka
CU002761,53,Female,Salaried ,52642,801,delhi
CU000716,38,m,salaried,13770,815,maharashtra
CU004060,41,FEMALE,self employed,33198,546,Karnatka
CU004477,42,M,salaried,50260,726,Uttar Pradesh
CU004566,27,m,Salaried,44440,687,Gujarat
CU001799,36,male,Salaried,43273,755,KERALA
CU000462,44,N/A,salaried,34117,unknown,Gujrat
CU002945,23,MALE,Self Employed,"₹70,725",718,karnataka
CU001796,44,FEMALE,selfemployed,36813,584,KARNATAKA
CU001870,48,Male,Salaried ,37316,611,tamil nadu
CU001346,40,male,Self Employed,"₹29,539",601,TamilNadu
CU001215,38,f,SALARIED,"₹65,977",585,West Bengal
CU001373,25,FEMALE,N/A,46134,762,AP
CU000244,48,M,Self Employed,67110,786,andhra pradesh
CU004040,45,MALE,Salaried,29645,810,Gujrat
CU002800,31,N/A,Salaried,54927,582,delhi
CU001680,41,m,Self-Employed,"₹30,718",786,DELHI
CU003851,26,f,SALARIED,59991,680,karnataka
CU001313,28,m,Self-Employed,55375,783,WB
CU000649,21,MALE,salaried,43627,762,maharashtra
CU003239,21,M,SELF-EMPLOYED,12000,719,telangana
CU002644,37,M,self employed,62974,625,
CU004410,52,f,SALARIED,0,575,maharashtra
CU000156,55,male,SALARIED,49220,671,gujarat
CU003429,25,Male,self employed,17846,692,GJ
CU003454,45,F,Salaried ,63685,555,Telangana
CU001304,38,Male,SALARIED,30668,752,andhra pradesh
CU001151,24,Male,salaried,59482,572,GJ
CU003048,41,f,Salaried,71300,628,WestBengal
CU001047,36,Male,salaried,19719,723,gujarat
CU001641,38,male,Salaried,36194,641,KERALA
CU001307,51,f,Self Employed,47518,710,gujarat
CU001928,39,MALE,SALARIED,"₹54,427",794,maharashtra
CU003440,35,M,selfemployed,75190,719,Karnatka
CU004122,35,m,Salaried,28161,607,andhra pradesh
CU002245,32,F,Salaried,"₹61,218",790,west bengal
CU003137,36,Male,selfemployed,"₹39,639",810,Gujarat
CU000016,48,Male,self employed,52227,818,Maharashtra
CU003539,52,Female,Salaried ,54119,607,TN
CU002670,65,MALE,Self-Employed,54057,656,Delhi
CU001361,37,MALE,N/A,"₹82,597",551,GJ
CU001845,57,MALE,self employed,18503,717,delhi
CU003099,51,male,Salaried ,39379,605,Uttar Pradesh 
CU001613,36,male,salaried,41318,646,TN
CU000498,38,F,Salaried,23255,582,MH
CU002841,36,f,SALARIED,91881,752,Gujarat
CU000917,42,MALE,Salaried ,12000,656,west bengal
CU003634,40,Male,salaried,71616,649,Keral
CU001479,59,M,self employed,50640,677,West Bengal
CU001096,30,m,salaried,90541,568,delhi
CU000543,32,male,salaried,62191,682,uttar pradesh
CU004075,39,male,Salaried,74067,770,DELHI
CU000432,36,f,SALARIED,"₹56,871",415,Uttar Pradesh
CU000729,27,MALE,Salaried ,69600,654,DELHI
CU004413,36,m,SELF-EMPLOYED,42907,711,Maharashtra
CU002562,50,f,salaried,-,701,Uttar Pradesh
CU001338,25,M,SELF-EMPLOYED,40860,587,Gujrat
CU003607,42,MALE,selfemployed,45416,578,Maharashtra
CU002878,23,Male,self employed,60719,732,Telangana
CU004416,55,f,Salaried,49591,658,Gujarat
CU001032,21,male,Self Employed,76853,681,Uttar Pradesh 
CU001111,37,MALE,salaried,55100,516,andhra pradesh
CU001889,46,male,Salaried,51543,863,Gujarat
CU003551,38,Female,Self-Employed,12000,594,Karnatka
CU001528,41,male,Salaried,60703,520,west bengal
CU000754,56,Female,Salaried,-,559,West Bengal
CU003050,31,F,Salaried,26259,560,MH
CU002629,36,Male,Salaried ,-,678,Andhra Pradesh
CU000563,41,FEMALE,salaried,52783,778,TamilNadu
