loan_id,customer_id,disbursal_date,loan_amount,tenure_months,interest_rate,emi_amount,vehicle_type,branch,disbursal_date_raw
LN001875,CU002788,2022-07-16,87309,36,15.04,3028.31,Tractor,chennai,07/16/2022
LN004628,CU003876,2021-04-28,77128,24,12.48,3648,"Two wheeler",chennai,28/04/2021
LN002457,CU000962,2021-08-04,256445,48,14.83,7114.98,"Two wheeler",thrissur,2021-08-04
LN001223,CU003042,2021-01-09,474170,24,10,21880.54,Car,chennai,09/01/2021
LN003732,CU000742,2023-07-01,172001,48,12.06,4534.51,"Two wheeler",kochi,2023-07-01
LN000296,CU000415,2022-08-07,186986,36,15.84,6559.11,Car,kochi,"07 Aug 2022"
LN000710,CU004082,2023-01-20,181859,24,9.59,8357.5,Car,ahmedabad,2023-01-20
LN002060,CU000818,2021-04-08,40000,60,10.35,856.79,"Two wheeler",kolkata,2021-04-08
LN004642,CU002619,2021-06-17,193860,36,9.62,6220.79,"Two wheeler",hyderabad,17/06/2021
LN003496,CU003452,2022-08-08,88773,36,13.06,2993.68,"Two wheeler",hyderabad,08/08/2022
LN002330,CU003858,2024-04-25,137325,36,14.6,4733.56,"Two wheeler",mumbai,2024-04-25
LN002995,CU004258,2021-02-20,302678,36,14.28,10386.03,"Two wheeler",pune,20/02/2021
LN004751,CU000325,2022-10-20,68803,48,12.28,1821.32,Car,coimbatore,10/20/2022
LN002971,CU001554,2023-04-27,61852,48,9.77,1561.9,"Commercial Vehicle",mumbai,2023-04-27
LN002667,CU002402,2023-09-02,138758,36,17.33,4969.92,"Two wheeler",mumbai,2023-09-02
LN002197,CU000590,2022-11-15,149721,24,17.94,7470.35,"Two wheeler",bangalore,11/15/2022
LN004418,CU003982,2021-10-25,70245,36,13.73,2391.61,Tractor,coimbatore,10/25/2021
LN001943,CU004409,2022-04-10,410627,60,11.78,9088.59,"Two wheeler",kozhikode,10/04/2022
LN001352,CU000132,2021-02-05,299581,36,17.88,10812.55,"Two wheeler",kolkata,2021-02-05
LN000190,CU002229,2023-11-11,296053,48,10.8,7622.92,"Two wheeler",delhi,11/11/2023
LN003595,CU002630,2023-03-15,95349,48,14.17,2613.69,"Two wheeler",delhi,"15 Mar 2023"
LN004561,CU000018,2021-04-21,91090,48,15.16,2542.5,"Two wheeler",pune,2021-04-21
LN001373,CU002611,2022-08-15,180157,12,14.54,16221.59,Car,delhi,2022-08-15
LN001296,CU001632,2021-11-24,135196,12,15.14,12211.5,"Two wheeler",hyderabad,2021-11-24
LN002486,CU001376,2022-12-08,203001,12,17.36,18549.36,Car,bangalore,08/12/2022
LN000556,CU002103,2022-09-12,49982,24,17.91,2493.13,Car,mumbai,2022-09-12
LN001111,CU000677,2022-10-22,150064,48,12.65,3999.82,"Two wheeler",coimbatore,"22 Oct 2022"
LN001189,CU004386,2022-06-13,174280,12,13.51,15607.95,"Two wheeler",thrissur,2022-06-13
LN003720,CU003889,2022-12-04,140264,48,18.14,4130.52,Tractor,chennai,04/12/2022
LN001218,CU000179,2024-06-11,114789,24,17.69,5713.56,"Two wheeler",ahmedabad,"11 Jun 2024"
LN003828,CU002113,2021-09-23,56348,36,14.23,1932.14,"Two wheeler",chennai,23/09/2021
LN000988,CU003367,2024-05-07,76845,48,13.5,2080.68,"Two wheeler",coimbatore,2024-05-07
LN002048,CU000833,2021-12-22,65435,36,11.84,2168.38,"Commercial Vehicle",thrissur,22/12/2021
LN001708,CU000924,2024-05-15,75043,36,14.41,2579.76,"Two wheeler",hyderabad,15/05/2024
LN000668,CU001893,2022-04-04,133737,36,16.06,4705.76,"Commercial Vehicle",mumbai,04/04/2022
LN002424,CU003718,2021-07-24,114562,24,16.26,5623.55,"Two wheeler",ahmedabad,07/24/2021
LN000057,CU000769,2022-08-25,168558,60,14.18,3937.8,Car,bangalore,25/08/2022
LN001054,CU001056,2024-02-02,115479,24,11.22,5394.03,Car,kochi,"02 Feb 2024"
LN002529,CU003214,2022-09-27,241930,24,10.09,11173.89,"Two wheeler",mumbai,27/09/2022
LN003035,CU000907,2021-03-22,391929,36,14.42,13475.29,Car,ahmedabad,2021-03-22
LN003421,CU000974,2021-05-24,93581,24,18.36,4688.24,"Commercial Vehicle",pune,05/24/2021
LN004094,CU000976,2023-11-21,243615,48,11.39,6342.6,"Two wheeler",mumbai,11/21/2023
LN000704,CU003468,2023-05-26,156982,60,13.39,3603.24,Car,mumbai,"26 May 2023"
LN002769,CU002377,2022-11-22,149298,24,14.38,7195.06,"Commercial Vehicle",pune,2022-11-22
LN003558,CU000751,2021-12-12,162525,12,15.96,14742.96,"Two wheeler",kozhikode,12/12/2021
LN000017,CU002262,2022-08-13,258150,60,12.85,5853.9,"Two wheeler",thrissur,"13 Aug 2022"
LN004406,CU001035,2021-04-24,116293,36,14.01,3975.18,Car,mumbai,2021-04-24
LN000135,CU002221,2022-03-31,264706,24,13.19,12608.24,Tractor,coimbatore,2022-03-31
LN004098,CU001224,2022-05-12,168945,24,11.85,7941,Car,chennai,2022-05-12
LN000438,CU001092,2022-03-07,87449,12,16.26,7945.09,"Two wheeler",kolkata,07/03/2022
LN003635,CU001772,2022-03-09,104144,48,11.73,2728.73,"Two wheeler",bangalore,09/03/2022
LN004931,CU003737,2023-02-13,160127,60,15.61,3860.87,Car,delhi,2023-02-13
LN004668,CU000504,2021-08-16,258678,24,11.29,12091.28,"Two wheeler",chennai,2021-08-16
LN003759,CU003128,2021-06-17,178081,24,14.85,8621.86,Car,thrissur,17/06/2021
LN000445,CU003599,2023-08-28,77903,12,15.93,7065.63,"Two wheeler",bangalore,2023-08-28
LN002567,CU000876,2024-03-04,95712,48,13.73,2602.53,"Commercial Vehicle",hyderabad,"04 Mar 2024"
LN003240,CU000192,2023-04-01,185901,36,17.11,6638.06,Car,thrissur,01/04/2023
LN002748,CU004026,2021-07-26,232335,36,12.32,7752.4,Car,thrissur,07/26/2021
LN002257,CU001874,2022-08-13,124260,36,10.9,4062.23,Car,kolkata,13/08/2022
LN001192,CU000587,2022-11-30,201374,36,18.03,7283.18,"Commercial Vehicle",bangalore,2022-11-30
LN002332,CU004286,2023-03-11,58105,12,14.37,5227.2,Car,hyderabad,11/03/2023
LN000426,CU004584,2023-01-08,147761,48,14.17,4050.4,Car,hyderabad,08/01/2023
LN003983,CU003153,2021-07-05,104384,24,17.64,5193.14,"Two wheeler",kolkata,2021-07-05
LN001114,CU002290,2021-02-11,131965,48,10.46,3376.2,"Two wheeler",chennai,11/02/2021
LN000275,CU002220,2023-10-08,57807,24,14.1,2778.21,"Two wheeler",hyderabad,2023-10-08
LN004463,CU002703,2023-01-16,140411,48,13.72,3817.25,"Two wheeler",kolkata,16/01/2023
LN001181,CU000237,2022-05-17,114791,12,15,10360.84,Car,ahmedabad,2022-05-17
LN003667,CU000306,2021-09-07,165877,48,12.26,4389.38,"Commercial Vehicle",mumbai,2021-09-07
LN002524,CU004255,2023-10-15,62800,60,15.6,1513.86,"Two wheeler",bangalore,10/15/2023
LN003065,CU003743,2022-11-09,77613,12,12.49,6913.62,Car,bangalore,09/11/2022
LN003625,CU002302,2023-05-04,386299,24,15.36,18796.48,Car,kolkata,04/05/2023
LN001536,CU000235,2021-05-10,171312,48,12.04,4514.67,Car,hyderabad,"10 May 2021"
LN003818,CU004219,2022-12-04,142795,24,9.56,6560.3,Car,chennai,2022-12-04
LN004980,CU002072,2021-02-18,346549,24,10.49,16069.97,Tractor,delhi,2021-02-18
LN002696,CU003356,2022-05-19,177084,24,13.92,8495.62,"Commercial Vehicle",kochi,2022-05-19
LN003836,CU003863,2021-04-19,151604,12,13.51,13577.16,"Two wheeler",kochi,2021-04-19
LN003896,CU003015,2022-02-11,176774,48,12.55,4703.02,Car,thrissur,"11 Feb 2022"
LN000871,CU003413,2023-03-05,66058,24,17.37,3277.81,Car,mumbai,05/03/2023
LN000768,CU001731,2022-05-18,61260,36,11.45,2018.65,"Commercial Vehicle",pune,18/05/2022
LN001954,CU003894,2022-07-31,159305,48,10.43,4073.36,Car,kochi,"31 Jul 2022"
LN004917,CU001903,2022-12-23,100658,24,16.5,4952.61,"Two wheeler",ahmedabad,12/23/2022
LN002238,CU002230,2023-06-21,70621,24,13.83,3385.05,Car,ahmedabad,06/21/2023
LN001205,CU004334,2023-06-23,131496,12,18.26,12071.83,"Two wheeler",delhi,2023-06-23
LN004276,CU000515,2021-03-13,123595,24,10.04,5705.56,Car,delhi,"13 Mar 2021"
LN004939,CU002727,2022-11-21,83229,24,16.38,4090.28,"Commercial Vehicle",thrissur,2022-11-21
LN002903,CU000893,2023-09-11,145786,36,12.54,4879.87,"Two wheeler",coimbatore,"11 Sep 2023"
LN001962,CU000477,2021-08-03,202403,12,16.16,18379.53,"Commercial Vehicle",coimbatore,03/08/2021
LN004889,CU003153,2021-03-02,62435,60,15.89,1514.65,"Two wheeler",mumbai,2021-03-02
LN003474,CU000060,2023-04-13,113595,48,12.61,3025.53,Car,chennai,2023-04-13
LN003777,CU000160,2021-10-31,154270,60,16.28,3774.54,Car,delhi,"31 Oct 2021"
LN000864,CU003866,2022-04-21,190257,48,17.26,5515.5,Car,pune,"21 Apr 2022"
LN002723,CU004321,2022-12-25,175206,36,14.09,5995.79,Car,hyderabad,2022-12-25
LN001275,CU000845,2022-07-17,58822,60,13.99,1368.38,Car,delhi,07/17/2022
LN001320,CU000571,2023-01-30,192740,36,17.68,6937.11,Car,kozhikode,2023-01-30
LN003709,CU002064,2024-02-25,284462,48,16.59,8147.95,"Commercial Vehicle",mumbai,02/25/2024
LN000051,CU002632,2024-04-23,240164,36,16.07,8451.76,Tractor,kolkata,2024-04-23
LN004415,CU002700,2022-11-02,99737,36,15.4,3476.98,Car,bangalore,02/11/2022
LN004217,CU003366,2022-11-24,154686,36,10.94,5059.83,"Two wheeler",kolkata,11/24/2022
LN004715,CU003287,2022-09-19,209091,48,9.61,5264.01,Car,hyderabad,"19 Sep 2022"
LN001317,CU001465,2023-09-08,132934,36,16.72,4720.96,Car,hyderabad,08/09/2023
LN000075,CU000168,2022-08-18,51768,12,17.65,4737.47,Car,bangalore,18/08/2022
LN001968,CU002001,2023-12-12,200537,48,10.91,5174.22,"Two wheeler",pune,2023-12-12
LN001217,CU001896,2022-10-17,66706,24,17.3,3307.72,"Two wheeler",kozhikode,2022-10-17
LN004093,CU000719,2022-01-21,136035,60,9.81,2877.64,Car,kozhikode,"21 Jan 2022"
LN000844,CU000380,2021-06-04,133135,60,15.67,3214.29,"Two wheeler",thrissur,2021-06-04
LN002339,CU001203,2022-11-14,269592,48,10.1,6850.5,Car,kolkata,11/14/2022
LN002741,CU004495,2022-02-23,134425,60,14.18,3140.39,Car,hyderabad,02/23/2022
LN001286,CU000842,2023-10-04,80604,24,14.95,3906.3,"Two wheeler",kolkata,04/10/2023
LN001995,CU001345,2022-04-22,56786,24,14.89,2750.4,"Commercial Vehicle",kozhikode,22/04/2022
LN000479,CU000308,2023-08-27,130859,24,17.94,6529.23,"Commercial Vehicle",kozhikode,27/08/2023
LN003462,CU001306,2021-04-02,172392,36,14.66,5947.36,"Two wheeler",bangalore,02/04/2021
LN004171,CU001072,2021-08-25,86805,60,14.95,2062.81,Tractor,pune,"25 Aug 2021"
LN000575,CU003897,2024-05-06,122884,48,14.86,3411.24,"Two wheeler",ahmedabad,06/05/2024
LN001457,CU001248,2023-06-08,85425,36,14.83,2954.18,Tractor,pune,"08 Jun 2023"
LN003669,CU000040,2023-11-17,96063,36,13.88,3277.61,"Commercial Vehicle",thrissur,17/11/2023
LN004077,CU003028,2023-02-15,226424,60,17.51,5689.5,"Two wheeler",chennai,2023-02-15
LN002366,CU002385,2023-08-18,84553,48,10.71,2173.43,"Two wheeler",ahmedabad,2023-08-18
LN000655,CU003270,2021-08-11,74799,24,17.15,3703.63,"Two wheeler",chennai,2021-08-11
LN003807,CU001588,2022-09-22,112946,48,9.89,2858.64,Tractor,pune,2022-09-22
LN003741,CU002873,2021-03-11,75397,60,17.56,1896.59,Car,delhi,11/03/2021
LN001234,CU001180,2022-05-13,100955,60,10.64,2176.92,"Commercial Vehicle",bangalore,2022-05-13
LN002310,CU003723,2021-09-20,130345,48,13.6,3535.77,"Two wheeler",chennai,2021-09-20
LN004008,CU003273,2021-06-08,113094,36,16.96,4029.86,"Commercial Vehicle",thrissur,08/06/2021
LN003719,CU002898,2023-06-11,85295,24,16.99,4216.77,"Two wheeler",chennai,11/06/2023
LN002562,CU003977,2021-04-06,231954,12,10.33,20428.06,Car,mumbai,06/04/2021
LN003385,CU001100,2021-01-18,175980,48,14.71,4871.82,"Commercial Vehicle",pune,01/18/2021
LN000441,CU001093,2022-10-22,104065,48,15.82,2939.65,Car,bangalore,22/10/2022
LN000984,CU001244,2021-09-01,66000,24,10.98,3075.5,"Two wheeler",pune,01/09/2021
LN001881,CU002116,2023-07-25,132598,36,14.89,4589.41,"Two wheeler",kochi,2023-07-25
LN003449,CU002774,2021-10-13,92832,60,11.33,2033.7,Car,thrissur,13/10/2021
LN000206,CU003416,2023-03-27,153237,60,13.78,3548.1,"Commercial Vehicle",thrissur,2023-03-27
LN004966,CU001782,2021-05-25,66195,24,11.82,3110.47,Car,thrissur,2021-05-25
LN003361,CU000286,2023-11-22,174204,36,17.15,6223.86,Tractor,kochi,2023-11-22
LN002105,CU001422,2022-01-08,103757,48,12.4,2752.74,Car,mumbai,08/01/2022
LN003757,CU000977,2021-06-05,217830,48,16.82,6265.23,Car,mumbai,"05 Jun 2021"
LN001409,CU002283,2021-05-13,157937,36,10.06,5100.63,"Two wheeler",pune,13/05/2021
LN004954,CU002137,2021-10-03,176741,24,14.33,8513.42,"Two wheeler",hyderabad,03/10/2021
LN000532,CU002207,2024-03-07,89299,36,16.04,3141.25,"Two wheeler",hyderabad,"07 Mar 2024"
LN003723,CU000548,2023-07-05,89098,48,17.49,2593.57,"Two wheeler",bangalore,2023-07-05
LN000980,CU001957,2024-02-09,62166,12,17.37,5680.76,Car,thrissur,2024-02-09
LN000590,CU002056,2022-08-07,75822,48,12,1996.68,"Two wheeler",chennai,07/08/2022
LN002286,CU002617,2024-03-17,77896,36,13.99,2661.92,Tractor,pune,17/03/2024
LN001905,CU004400,2024-04-18,245202,36,16.09,8631.47,Car,chennai,04/18/2024
LN001174,CU001273,2021-05-27,177496,48,14.3,4877.09,Car,chennai,2021-05-27
LN000606,CU001058,2024-05-26,228807,48,16.32,6522.01,Tractor,pune,2024-05-26
LN001786,CU004546,2022-05-31,82800,24,16.27,4064.84,"Two wheeler",pune,"31 May 2022"
LN000176,CU000738,2021-11-16,94310,12,17.15,8608.24,Car,bangalore,11/16/2021
LN004806,CU001546,2022-09-06,199571,36,14.21,6841.24,"Two wheeler",ahmedabad,2022-09-06
LN001481,CU000109,2021-11-05,214257,48,15.68,6037.05,Car,coimbatore,05/11/2021
LN003483,CU003849,2022-03-24,61805,36,9.64,1983.84,"Two wheeler",kochi,2022-03-24
LN000413,CU002174,2021-04-26,188316,60,9.64,3967.88,"Two wheeler",kozhikode,"26 Apr 2021"
LN001391,CU003205,2021-04-12,43773,36,15.21,1521.91,Car,thrissur,12/04/2021
LN001342,CU003961,2023-07-05,78508,48,10.14,1996.45,Tractor,ahmedabad,05/07/2023
LN001108,CU001816,2021-10-23,170106,60,17.48,4271.6,"Two wheeler",kolkata,23/10/2021
LN002078,CU001012,2023-04-09,97463,60,16.31,2386.19,"Commercial Vehicle",delhi,2023-04-09
LN003744,CU002943,2023-04-11,143343,12,11.09,12674.91,Car,coimbatore,2023-04-11
LN003631,CU000217,2024-04-02,125962,36,16.73,4473.98,"Two wheeler",ahmedabad,2024-04-02
LN004963,CU000984,2021-05-25,204340,12,12,18155.36,"Two wheeler",chennai,"25 May 2021"
LN003372,CU000465,2023-11-28,157288,60,15.4,3774.98,"Commercial Vehicle",pune,"28 Nov 2023"
LN000079,CU002188,2023-05-21,91586,48,17.47,2665.04,Car,kolkata,"21 May 2023"
LN002908,CU003312,2022-12-14,142235,36,13.04,4795.2,"Two wheeler",bangalore,14/12/2022
LN004189,CU002894,2023-04-04,133739,60,13.65,3087.66,Car,kochi,04/04/2023
LN004445,CU003594,2022-07-11,118473,60,16.75,2928.46,"Two wheeler",mumbai,11/07/2022
LN003825,CU003344,2024-05-14,106277,12,12.05,9445.07,"Two wheeler",bangalore,05/14/2024
LN000265,CU003433,2021-06-26,107680,24,17.96,5373.75,"Two wheeler",kolkata,2021-06-26
LN004395,CU003606,2024-05-08,99872,36,12.09,3321.47,"Two wheeler",coimbatore,08/05/2024
LN001599,CU001440,2022-05-02,290565,48,17.28,8426.42,"Two wheeler",thrissur,2022-05-02
LN002323,CU001606,2021-01-23,123147,36,13.95,4205.88,Tractor,coimbatore,2021-01-23
LN004361,CU000542,2021-04-02,95429,36,15.53,3332.9,Tractor,coimbatore,02/04/2021
LN004904,CU002838,2022-08-16,149891,24,17.26,7429.69,Car,thrissur,2022-08-16
LN004569,CU002092,2023-09-06,50101,36,11.69,1656.66,"Commercial Vehicle",pune,06/09/2023
LN004727,CU003477,2023-08-15,63895,24,17.82,3184.35,"Commercial Vehicle",kozhikode,"15 Aug 2023"
LN001179,CU001248,2024-05-26,188360,36,11.03,6169.34,"Two wheeler",mumbai,05/26/2024
LN002071,CU000673,2024-06-19,156632,12,10.73,13823.68,"Commercial Vehicle",kozhikode,2024-06-19
LN003787,CU000498,2023-12-17,165218,36,14.41,5679.72,"Two wheeler",coimbatore,2023-12-17
LN004728,CU002177,2023-12-12,189852,48,11.53,4955.83,Car,hyderabad,2023-12-12
LN002387,CU000168,2023-03-04,84004,12,11.24,7433.82,Tractor,mumbai,2023-03-04
LN002276,CU002151,2021-08-29,134015,36,14.26,4597.26,Car,bangalore,"29 Aug 2021"
LN001341,CU000425,2022-12-16,160186,36,10.33,5193.61,Car,kozhikode,"16 Dec 2022"
LN004932,CU003410,2023-04-30,135482,24,17.8,6750.73,"Two wheeler",chennai,2023-04-30
LN003238,CU001506,2021-11-03,126520,24,13.78,6061.45,"Commercial Vehicle",kochi,2021-11-03
LN002641,CU000131,2024-03-22,131329,48,14.5,3621.78,"Two wheeler",kochi,2024-03-22
LN004221,CU002022,2023-10-21,109845,36,9.91,3539.75,"Two wheeler",kolkata,"21 Oct 2023"
LN000439,CU003317,2022-08-16,66367,24,14.77,3210.67,"Two wheeler",mumbai,"16 Aug 2022"
LN001367,CU000252,2023-10-30,121469,24,9.86,5597.33,"Two wheeler",kochi,10/30/2023
LN000972,CU000754,2021-09-02,133025,24,11.76,6247.05,"Two wheeler",chennai,2021-09-02
LN002461,CU002877,2023-05-07,162953,60,10.9,3534.87,Car,pune,"07 May 2023"
LN001483,CU000296,2023-10-08,285734,12,13.99,25653.89,Car,mumbai,08/10/2023
LN000670,CU002489,2024-05-29,158589,36,18.38,5763.65,Car,ahmedabad,29/05/2024
LN002915,CU004589,2022-12-16,96555,24,11.71,4532.11,"Commercial Vehicle",delhi,2022-12-16
LN002894,CU002278,2024-06-15,321262,60,10.56,6914.73,Car,kochi,15/06/2024
LN004222,CU001617,2021-08-02,220924,24,17.95,11024.1,"Two wheeler",bangalore,"02 Aug 2021"
LN002306,CU003510,2023-09-24,179160,36,16.81,6370.61,"Two wheeler",bangalore,24/09/2023
LN004876,CU002578,2021-10-09,246351,24,15.67,12023.3,"Two wheeler",bangalore,09/10/2021
LN001927,CU002684,2023-04-30,130619,48,14.9,3628.61,"Two wheeler",chennai,"30 Apr 2023"
LN001338,CU001160,2022-07-25,140076,36,14.17,4799.04,"Two wheeler",chennai,2022-07-25
LN003588,CU000416,2024-02-13,115961,24,9.97,5349.41,"Two wheeler",delhi,13/02/2024
LN003077,CU002162,2024-03-04,189955,36,14.31,6520.85,Car,ahmedabad,04/03/2024
LN004295,CU000193,2023-01-17,157644,36,9.99,5085.99,Car,bangalore,"17 Jan 2023"
LN000629,CU003882,2021-09-01,129386,24,13.9,6206.08,Car,ahmedabad,01/09/2021
LN000410,CU002095,2022-09-11,430412,12,12.77,38396.8,Tractor,thrissur,2022-09-11
LN004864,CU004123,2023-11-18,92041,36,10.01,2970.34,Car,delhi,2023-11-18
LN001199,CU000522,2021-10-23,125919,36,15.67,4406.45,"Two wheeler",ahmedabad,10/23/2021
LN002637,CU002468,2023-08-11,213386,24,14.34,10279.58,"Commercial Vehicle",kozhikode,2023-08-11
LN003668,CU002936,2023-11-18,417930,36,10.61,13605.43,"Commercial Vehicle",mumbai,11/18/2023
LN002680,CU001248,2022-09-05,107594,36,10.79,3511.8,"Commercial Vehicle",pune,"05 Sep 2022"
LN001202,CU004006,2023-01-19,222222,48,16.32,6334.31,"Two wheeler",coimbatore,2023-01-19
LN004110,CU004350,2021-10-29,216245,24,14.99,10483.97,Car,bangalore,29/10/2021
LN000761,CU004000,2023-01-04,240754,24,16.41,11835.28,"Two wheeler",kolkata,2023-01-04
LN003107,CU004410,2021-12-29,164540,24,12.5,7783.94,Car,hyderabad,2021-12-29
LN003611,CU002826,2021-04-29,180577,60,15.32,4326.31,"Two wheeler",kozhikode,29/04/2021
LN004079,CU002420,2021-02-04,136175,24,12.3,6429.32,"Two wheeler",chennai,04/02/2021
LN004729,CU003874,2022-01-23,141867,24,15.52,6913.76,Car,pune,2022-01-23
LN001601,CU003862,2023-01-11,195807,24,16.34,9619.16,"Commercial Vehicle",pune,2023-01-11
LN002212,CU003349,2023-06-30,95447,48,10.18,2429.04,"Two wheeler",kozhikode,06/30/2023
LN003417,CU000909,2021-11-10,120862,36,13.52,4102.66,Car,mumbai,2021-11-10
LN001594,CU000741,2022-08-21,158072,60,16.91,3920.85,"Two wheeler",coimbatore,"21 Aug 2022"
LN004582,CU002618,2021-12-04,227103,36,14.58,7825.97,Car,delhi,04/12/2021
LN002179,CU003497,2022-05-02,80662,36,14.97,2794.99,"Two wheeler",kozhikode,2022-05-02
LN003112,CU004158,2021-01-15,242481,12,14.73,21855.04,Car,kozhikode,15/01/2021
LN002282,CU000787,2022-06-06,112293,60,16.35,2751.67,"Commercial Vehicle",kozhikode,06/06/2022
LN000694,CU000933,2022-10-27,145172,24,17.51,7213.26,"Two wheeler",coimbatore,27/10/2022
LN001579,CU001309,2021-01-29,165407,24,12.76,7845.12,Car,kolkata,01/29/2021
LN002061,CU003337,2023-01-09,152189,12,12.5,13557.43,"Two wheeler",kolkata,"09 Jan 2023"
LN004850,CU002320,2021-11-24,99405,24,14.16,4780.24,"Two wheeler",kolkata,2021-11-24
LN002985,CU002629,2021-12-05,212828,12,13.2,19029.19,Car,chennai,2021-12-05
LN002352,CU004423,2021-07-25,124923,24,15.03,6058.88,Car,kozhikode,2021-07-25
LN002614,CU002144,2024-05-01,151901,48,9.62,3824.94,"Commercial Vehicle",chennai,01/05/2024
LN003717,CU002698,2022-08-25,358937,24,11.46,16806.04,"Two wheeler",chennai,08/25/2022
LN003064,CU001167,2022-07-17,171049,48,10.61,4388.52,Car,bangalore,"17 Jul 2022"
LN001371,CU002755,2024-05-09,180014,36,13.25,6087.08,"Two wheeler",ahmedabad,2024-05-09
LN004250,CU003150,2022-05-28,71113,36,10.72,2318.73,Car,ahmedabad,"28 May 2022"
LN000509,CU002362,2024-02-26,193764,24,17.11,9590.38,Tractor,pune,02/26/2024
LN000043,CU003831,2021-12-21,97857,48,10.74,2516.83,"Two wheeler",bangalore,2021-12-21
LN001241,CU001800,2021-10-15,93783,48,15.89,2652.56,"Two wheeler",delhi,2021-10-15
LN001419,CU002858,2024-03-17,102047,36,16.78,3627.09,"Two wheeler",mumbai,2024-03-17
LN000879,CU004598,2024-04-03,154874,12,11.78,13744.43,Car,kozhikode,"03 Apr 2024"
LN001484,CU001401,2024-03-16,80412,24,13.1,3826.71,"Commercial Vehicle",kochi,03/16/2024
LN003780,CU002958,2023-07-30,122599,36,17.13,4378.92,"Commercial Vehicle",thrissur,07/30/2023
LN002472,CU001790,2023-11-30,322173,48,18.4,9531.3,"Two wheeler",chennai,11/30/2023
LN004456,CU002984,2024-05-13,161656,36,12.16,5381.65,Car,mumbai,2024-05-13
LN000056,CU004004,2023-04-21,94130,24,11.35,4402.51,Car,kozhikode,21/04/2023
LN000880,CU003341,2021-09-18,67623,48,13.96,1846.54,"Two wheeler",coimbatore,"18 Sep 2021"
LN001319,CU001819,2022-06-07,153839,12,18.2,14118.61,Car,pune,07/06/2022
LN002634,CU000676,2022-12-24,126641,48,10.37,3234.49,Car,bangalore,"24 Dec 2022"
LN004123,CU001601,2023-10-09,95390,36,13.53,3238.47,"Commercial Vehicle",coimbatore,"09 Oct 2023"
LN001239,CU003648,2021-01-25,121149,12,11.63,10742.98,"Commercial Vehicle",hyderabad,2021-01-25
LN001514,CU002456,2023-11-27,109462,24,13.44,5226.67,"Two wheeler",pune,"27 Nov 2023"
LN000136,CU000934,2022-05-12,163622,36,15.97,5750.04,Car,coimbatore,12/05/2022
LN002259,CU000588,2022-06-22,232580,48,18.35,6874.65,"Two wheeler",kozhikode,22/06/2022
LN002829,CU000201,2022-06-25,237844,60,17.27,5945.62,Tractor,ahmedabad,06/25/2022
LN004891,CU001622,2024-04-23,133865,24,13.44,6391.89,"Two wheeler",delhi,23/04/2024
LN001863,CU000178,2024-03-28,40000,48,13.63,1085.65,"Two wheeler",pune,"28 Mar 2024"
LN003929,CU001916,2024-01-11,109474,12,13.61,9809.28,"Commercial Vehicle",ahmedabad,2024-01-11
LN003232,CU000506,2022-06-23,123961,24,14.61,5987.51,"Two wheeler",coimbatore,"23 Jun 2022"
LN003957,CU002382,2023-02-21,160814,12,11.87,14278.35,Car,hyderabad,02/21/2023
LN004493,CU003144,2021-04-05,147256,48,16.5,4211.08,Car,kolkata,2021-04-05
LN001499,CU003204,2024-08-05,89385,12,10.54,7880.83,"Two wheeler",pune,05/08/2024
LN004150,CU000998,2021-01-02,248347,36,18.18,9000.78,Car,hyderabad,02/01/2021
LN004929,CU002315,2024-03-29,95025,60,9.5,1995.7,Car,kolkata,03/29/2024
LN002942,CU000449,2022-06-11,161180,24,10.62,7483.85,Car,kochi,11/06/2022
LN000179,CU002182,2024-03-13,91911,48,10.61,2358.12,"Commercial Vehicle",ahmedabad,"13 Mar 2024"
