customer_id,age,gender,employment_type,monthly_income,cibil_score,state,age_bucket
CU004220,34,Female,Salaried,42398,760,"Andra Pradesh",31-40
CU002541,52,Male,"Self Employed",66850,600,"West Bengal",51-60
CU000473,34,Male,"Self Employed",38645,579,Gujarat,31-40
CU003022,40,Male,Salaried,47252,684,"Uttar Pradesh",31-40
CU001998,54,Male,Salaried,57361,711,Kerala,51-60
CU002957,22,Male,Salaried,36644,520,Karnataka,21-30
CU002043,48,Female,Salaried,61167,660,Maharashtra,41-50
CU004162,26,Female,Salaried,15276,724,Gujarat,21-30
CU002138,33,Male,Salaried,12000,625,DELHI,31-40
CU001026,50,Male,"Self Employed",25142,549,Telangana,41-50
CU000098,37,Male,"Self Employed",12000,671,Karnataka,31-40
CU004170,36,Female,Salaried,52763,864,Telangana,31-40
CU001840,53,Male,Salaried,54167,580,Gujarat,51-60
CU003115,39,Male,Salaried,37078,733,Karnataka,31-40
CU001024,28,Male,Salaried,43345,701,Gujarat,21-30
CU003649,41,Female,Salaried,55417,685,Karnataka,41-50
CU002015,28,Male,Salaried,58469,840,DELHI,21-30
CU002836,32,Male,"Self Employed",45234,727,Maharashtra,31-40
CU003162,44,Male,"Self Employed",60933,744,"Tamil Nadu",41-50
CU004026,36,Male,Salaried,48170,785,"Tamil Nadu",31-40
CU003793,31,Male,Salaried,53821,624,"Tamil Nadu",31-40
CU000450,39,Female,Salaried,61501,601,"Uttar Pradesh",31-40
CU000551,47,Female,"Self Employed",54653,865,"Andra Pradesh",41-50
CU001333,45,Male,"Self Employed",46870,665,Gujarat,41-50
CU000277,27,Male,"Self Employed",38671,789,"West Bengal",21-30
CU002267,38,Male,Salaried,48558,680,Gujarat,31-40
CU003745,36,Female,Salaried,33565,484,"Tamil Nadu",31-40
CU000179,38,Female,"Self Employed",66309,633,Telangana,31-40
CU000434,47,Male,Salaried,25566,555,"Uttar Pradesh",41-50
CU003655,46,Female,Salaried,57874,604,Karnataka,41-50
CU001341,49,Male,Salaried,74961,707,DELHI,41-50
CU004510,39,Male,Salaried,55208,711,"Uttar Pradesh",31-40
CU003549,33,Female,"Self Employed",62040,820,Telangana,31-40
CU004132,41,Male,Salaried,61465,793,Kerala,41-50
CU003521,47,Male,"Self Employed",20764,754,Kerala,41-50
CU002616,23,Female,"Self Employed",36876,594,,21-30
CU001592,41,Male,Salaried,65432,809,"West Bengal",41-50
CU001644,28,Male,Salaried,51842,852,Karnataka,21-30
CU004452,40,Male,"Self Employed",20307,600,Gujarat,31-40
CU001517,34,Male,Salaried,59050,548,Karnataka,31-40
CU003458,31,Male,Salaried,31631,900,Kerala,31-40
CU003354,47,Male,Salaried,81258,595,"Uttar Pradesh",41-50
CU000868,54,Male,Salaried,49857,492,delhi,51-60
CU001770,43,Female,Salaried,50623,844,"Uttar Pradesh",41-50
CU004309,41,Male,"Self Employed",48791,717,Kerala,41-50
CU000484,41,Male,Salaried,19991,734,delhi,41-50
CU004362,35,Male,Salaried,65225,747,Kerala,31-40
CU002811,41,Male,Salaried,12000,587,Gujarat,41-50
CU002022,28,Male,Salaried,29803,616,"Andra Pradesh",21-30
CU002899,43,Male,"Self Employed",59511,731,Kerala,41-50
CU004594,53,Female,Salaried,19151,642,"Tamil Nadu",51-60
CU004092,29,Female,Salaried,60515,582,"Uttar Pradesh",21-30
CU002486,53,Female,Salaried,32157,497,Maharashtra,51-60
CU000781,31,Male,"Self Employed",26637,776,"West Bengal",31-40
CU000549,36,Male,Salaried,51557,659,Telangana,31-40
CU002902,21,Male,"Self Employed",33233,761,Maharashtra,21-30
CU001964,26,Female,Salaried,45660,801,"Uttar Pradesh",21-30
CU000078,23,Female,"Self Employed",30631,660,"Andra Pradesh",21-30
CU000783,50,Female,"Self Employed",67928,592,"Tamil Nadu",41-50
CU003007,31,Male,Salaried,66964,753,Karnataka,31-40
CU002594,48,Male,"Self Employed",12000,592,Maharashtra,41-50
CU001890,39,Female,Salaried,55210,698,Delhi,31-40
CU001008,32,Male,Salaried,46117,652,"Uttar Pradesh",31-40
CU004151,49,Male,Salaried,25522,648,"West Bengal",41-50
CU004291,34,Male,Salaried,49845,687,"Tamil Nadu",31-40
CU003653,48,Female,"Self Employed",28416,583,Karnataka,41-50
CU004149,31,Female,Salaried,55066,671,Telangana,31-40
CU000674,41,Female,Salaried,12000,692,,41-50
CU002204,21,Male,Salaried,51486,586,"Andra Pradesh",21-30
CU000687,30,Female,"Self Employed",30756,670,Telangana,21-30
CU000876,39,Male,Salaried,43418,627,DELHI,31-40
CU000459,44,Male,"Self Employed",22223,740,"Uttar Pradesh",41-50
CU002866,36,Female,Salaried,42722,681,Karnataka,31-40
CU001990,33,Female,"Self Employed",72956,787,"West Bengal",31-40
CU001911,49,Male,Salaried,21706,736,"Andra Pradesh",41-50
CU001268,58,Female,Salaried,42860,854,Karnataka,51-60
CU000753,48,Male,Salaried,37473,832,DELHI,41-50
CU000122,31,Female,Salaried,46731,665,Telangana,31-40
CU003638,29,Male,Salaried,46595,709,"West Bengal",21-30
CU000700,42,Male,"Self Employed",78344,817,Telangana,41-50
CU002925,58,Male,Salaried,54189,731,Gujarat,51-60
CU004124,37,Male,Salaried,25332,594,Karnataka,31-40
CU001493,47,Male,Salaried,12000,622,"Tamil Nadu",41-50
CU004580,37,Male,"Self Employed",30435,581,"Tamil Nadu",31-40
CU001949,40,Male,Salaried,40430,740,"West Bengal",31-40
CU003366,34,Male,"Self Employed",72878,606,Maharashtra,31-40
CU000032,34,Female,"Self Employed",61270,569,Delhi,31-40
CU002155,54,Male,"Self Employed",63932,579,Kerala,51-60
CU002759,35,Female,Salaried,65975,787,"Tamil Nadu",31-40
CU000070,46,Male,"Self Employed",71109,681,Maharashtra,41-50
CU003176,35,Female,Salaried,30548,719,"Tamil Nadu",31-40
CU003628,32,Male,Salaried,59959,569,,31-40
CU003878,44,Male,Salaried,27417,507,Karnataka,41-50
CU003960,40,Male,"Self Employed",58537,670,"Uttar Pradesh",31-40
CU004415,36,Female,"Self Employed",28661,703,Maharashtra,31-40
CU003222,46,Male,"Self Employed",64959,643,"West Bengal",41-50
CU003147,30,Male,Salaried,65875,810,Telangana,21-30
CU001532,29,Male,"Self Employed",85974,533,Gujarat,21-30
CU002433,40,Female,Salaried,63668,647,"Tamil Nadu",31-40
CU003575,30,Female,Salaried,12000,771,Maharashtra,21-30
CU003183,21,Male,Salaried,53994,709,Telangana,21-30
CU001913,21,Female,"Self Employed",36521,685,"Andra Pradesh",21-30
CU000505,57,Male,"Self Employed",107198,728,"West Bengal",51-60
CU000340,35,Male,Salaried,40470,713,delhi,31-40
CU004358,22,Male,Salaried,20326,702,"Andra Pradesh",21-30
CU000799,45,Female,Salaried,56808,772,"Andra Pradesh",41-50
CU004542,28,Female,Salaried,66208,531,Telangana,21-30
CU004466,32,Male,Salaried,40649,589,Maharashtra,31-40
CU000062,42,Male,"Self Employed",46396,645,"Tamil Nadu",41-50
CU001776,27,Male,"Self Employed",42165,759,Telangana,21-30
CU002846,53,Male,"Self Employed",44085,640,Gujarat,51-60
CU004579,37,Female,"Self Employed",33153,596,Telangana,31-40
CU002461,40,Male,Salaried,45705,590,Maharashtra,31-40
CU001568,38,Female,"Self Employed",43362,769,"Andra Pradesh",31-40
CU002849,43,Female,"Self Employed",88409,685,,41-50
CU001690,44,Male,"Self Employed",96976,524,Karnataka,41-50
CU002987,45,Male,Salaried,63235,618,Telangana,41-50
CU002420,42,Male,"Self Employed",66859,767,Telangana,41-50
CU001569,45,Male,"Self Employed",50957,839,"Uttar Pradesh",41-50
CU003966,51,Male,"Self Employed",61349,724,"Andra Pradesh",51-60
CU002340,34,Male,"Self Employed",41365,595,"Tamil Nadu",31-40
CU002095,25,Male,Salaried,31401,602,Gujarat,21-30
CU002042,41,Male,"Self Employed",29085,837,"Andra Pradesh",41-50
CU002201,31,Male,Salaried,46783,720,Gujarat,31-40
CU000382,55,Female,Salaried,42911,664,Kerala,51-60
CU003865,32,Male,Salaried,64083,590,Telangana,31-40
CU002413,46,Male,"Self Employed",79610,799,"Tamil Nadu",41-50
CU003913,31,Male,Salaried,50811,452,Kerala,31-40
CU001391,51,Male,Salaried,80746,606,Kerala,51-60
CU004233,32,Male,Salaried,44855,673,"Andra Pradesh",31-40
CU003915,39,Female,"Self Employed",46697,710,,31-40
CU001953,34,Female,Salaried,72381,659,"Tamil Nadu",31-40
CU002916,21,Male,Salaried,40501,623,Gujarat,21-30
CU000246,30,Female,Salaried,43717,709,"Tamil Nadu",21-30
CU001440,26,Male,"Self Employed",12000,799,"West Bengal",21-30
CU001023,52,Male,Salaried,31010,608,Kerala,51-60
CU003234,53,Male,"Self Employed",57663,620,Karnataka,51-60
CU002262,33,Male,"Self Employed",12000,789,Telangana,31-40
CU001063,39,Male,"Self Employed",34557,900,"Tamil Nadu",31-40
CU003562,45,Female,Salaried,26983,651,"West Bengal",41-50
CU004578,38,Male,Salaried,38010,585,"Uttar Pradesh",31-40
CU004588,42,Male,Salaried,36758,746,Maharashtra,41-50
CU000115,32,Male,"Self Employed",60107,688,Kerala,31-40
CU002303,41,Male,Salaried,39627,582,"Andra Pradesh",41-50
CU002478,21,Female,Salaried,56699,685,"Uttar Pradesh",21-30
CU003251,23,Female,"Self Employed",67659,796,Kerala,21-30
CU000119,31,Male,Salaried,45947,770,Telangana,31-40
CU001982,45,Female,Salaried,43336,803,Karnataka,41-50
CU002181,30,Male,"Self Employed",80890,802,Maharashtra,21-30
CU000163,31,Male,"Self Employed",45521,696,Kerala,31-40
CU000264,31,Female,Salaried,39101,792,Kerala,31-40
CU000652,28,Male,"Self Employed",42545,688,Karnataka,21-30
CU004470,37,Male,Salaried,54581,574,Karnataka,31-40
CU001171,38,Male,Salaried,26448,662,Telangana,31-40
CU004283,41,Male,Salaried,54322,787,Telangana,41-50
CU003012,28,Female,Salaried,76713,766,Telangana,21-30
CU004598,32,Male,"Self Employed",64012,596,"West Bengal",31-40
CU003875,41,Female,Salaried,20421,811,Telangana,41-50
CU004592,40,Male,"Self Employed",95272,787,"Uttar Pradesh",31-40
CU001369,52,Female,Salaried,60464,625,"West Bengal",51-60
CU000898,21,Male,Salaried,32847,667,Telangana,21-30
CU000929,37,Male,"Self Employed",27244,748,Telangana,31-40
CU000015,26,Female,"Self Employed",21075,673,Maharashtra,21-30
CU002549,32,Male,Salaried,24727,718,Maharashtra,31-40
CU004267,41,Male,Salaried,34502,709,Karnataka,41-50
CU001255,36,Male,"Self Employed",45860,628,Maharashtra,31-40
CU002649,48,Male,Salaried,61293,481,Telangana,41-50
CU004355,30,Female,"Self Employed",30489,786,"Andra Pradesh",21-30
CU001640,33,Male,Salaried,70216,735,"Uttar Pradesh",31-40
CU001134,40,Male,Salaried,32291,676,"West Bengal",31-40
CU004348,24,Male,Salaried,70188,745,Telangana,21-30
CU003520,32,Male,Salaried,32763,606,,31-40
CU001879,43,Male,Salaried,32678,825,"Andra Pradesh",41-50
CU000272,22,Female,"Self Employed",12000,713,Karnataka,21-30
CU001474,34,Male,Salaried,24973,597,"Andra Pradesh",31-40
CU001548,21,Male,Salaried,27450,553,"Andra Pradesh",21-30
CU004334,37,Male,"Self Employed",50647,597,"Uttar Pradesh",31-40
CU002196,53,Male,Salaried,12000,591,Karnataka,51-60
CU001836,51,Male,Salaried,48761,603,"West Bengal",51-60
CU000413,47,Male,Salaried,77311,677,"Tamil Nadu",41-50
CU001713,32,Female,Salaried,51541,561,"Tamil Nadu",31-40
CU002796,34,Female,Salaried,56082,624,,31-40
CU002222,42,Male,"Self Employed",12000,593,"West Bengal",41-50
CU000378,33,Male,"Self Employed",59776,735,"Tamil Nadu",31-40
CU001492,30,Male,Salaried,52719,574,Telangana,21-30
CU000739,22,Male,Salaried,28943,857,Maharashtra,21-30
CU003378,51,Male,Salaried,45332,759,Kerala,51-60
CU003616,24,Female,Salaried,21056,830,Karnataka,21-30
CU000053,59,Female,"Self Employed",57678,497,Gujarat,51-60
CU004115,29,Male,Salaried,37955,654,Kerala,21-30
CU002270,43,Male,"Self Employed",44195,634,"Tamil Nadu",41-50
CU003095,42,Male,"Self Employed",41440,504,Maharashtra,41-50
CU001390,23,Male,"Self Employed",34748,741,Delhi,21-30
CU003479,26,Female,Salaried,44169,739,"Andra Pradesh",21-30
CU003434,24,Male,"Self Employed",76462,819,Maharashtra,21-30
CU004192,58,Male,Salaried,14054,571,Kerala,51-60
CU002310,21,Male,"Self Employed",67692,619,Maharashtra,21-30
CU002591,38,Male,Salaried,60223,663,Telangana,31-40
CU003175,51,Male,"Self Employed",12721,576,Delhi,51-60
CU002977,24,Female,Salaried,57196,800,Gujarat,21-30
CU000468,53,Male,Salaried,48295,684,"Tamil Nadu",51-60
CU004437,46,Male,Salaried,39695,772,"West Bengal",41-50
CU000904,37,Male,Salaried,43791,781,Maharashtra,31-40
CU004419,45,Male,Salaried,60752,645,Kerala,41-50
CU000072,36,Female,Salaried,28635,868,"Tamil Nadu",31-40
CU003218,36,Male,Salaried,65336,736,"Tamil Nadu",31-40
CU001899,65,Male,"Self Employed",63135,639,"Tamil Nadu","60 Above"
CU003996,39,Male,Salaried,41749,710,"West Bengal",31-40
CU001208,38,Male,Salaried,70841,612,,31-40
CU001591,30,Male,Salaried,67429,638,Gujarat,21-30
CU002845,29,Male,"Self Employed",35288,559,Maharashtra,21-30
CU002206,21,Male,"Self Employed",41426,747,Maharashtra,21-30
CU002981,55,Female,Salaried,75927,840,,51-60
CU000659,32,Male,Salaried,65767,543,"Andra Pradesh",31-40
CU000064,21,Female,Salaried,50619,623,,21-30
CU001839,26,Male,"Self Employed",59643,602,DELHI,21-30
CU003037,51,Male,Salaried,44058,612,Telangana,51-60
CU000455,38,Male,Salaried,48946,735,Delhi,31-40
CU000403,47,Female,Salaried,50742,577,Karnataka,41-50
CU001473,65,Female,"Self Employed",24441,526,Kerala,"60 Above"
CU000678,48,Male,Salaried,19137,731,Maharashtra,41-50
CU003357,49,Female,Salaried,67989,740,"Andra Pradesh",41-50
CU001252,35,Male,Salaried,36322,834,Maharashtra,31-40
CU001984,38,Male,"Self Employed",56409,769,"West Bengal",31-40
CU003426,43,Male,Salaried,42244,604,"Uttar Pradesh",41-50
CU003844,21,Male,"Self Employed",41285,579,Karnataka,21-30
CU001034,47,Male,"Self Employed",29182,683,Gujarat,41-50
CU000175,38,Male,"Self Employed",45595,688,Karnataka,31-40
CU000940,45,Male,Salaried,45887,522,"Tamil Nadu",41-50
CU003103,26,Male,"Self Employed",79019,646,Karnataka,21-30
CU002588,36,Male,"Self Employed",37871,542,"Uttar Pradesh",31-40
CU000335,39,Male,"Self Employed",12000,638,Gujarat,31-40
CU000874,43,Male,Salaried,35234,736,Maharashtra,41-50
CU002854,30,Male,Salaried,69165,637,"West Bengal",21-30
CU000297,23,Male,Salaried,48667,678,"Tamil Nadu",21-30
CU004450,49,Male,"Self Employed",44777,806,DELHI,41-50
CU003761,27,Male,Salaried,45752,751,Maharashtra,21-30
CU000379,28,Male,Salaried,66719,713,"Tamil Nadu",21-30
CU003111,41,Female,"Self Employed",37401,714,Karnataka,41-50
CU003919,45,Male,Salaried,64890,624,"Tamil Nadu",41-50
CU004139,23,Female,Salaried,13191,758,"Uttar Pradesh",21-30
CU002211,40,Male,Salaried,42958,816,DELHI,31-40
CU002173,33,Male,"Self Employed",34925,572,"Tamil Nadu",31-40
CU002600,29,Male,Salaried,37014,761,"Andra Pradesh",21-30
CU002053,21,Female,Salaried,85536,757,Gujarat,21-30
CU000916,27,Male,Salaried,47210,623,Karnataka,21-30
CU000657,43,Male,Salaried,18290,777,"West Bengal",41-50
CU004447,26,Male,Salaried,74538,646,Telangana,21-30
CU002336,30,Male,Salaried,36298,546,DELHI,21-30
CU003821,32,Male,Salaried,48768,748,,31-40
CU000957,31,Female,Salaried,16346,726,"Uttar Pradesh",31-40
CU001888,21,Male,"Self Employed",12000,754,Telangana,21-30
CU000955,40,Female,"Self Employed",29470,619,Maharashtra,31-40
CU003718,59,Male,"Self Employed",38203,696,"Andra Pradesh",51-60
CU004028,43,Female,Salaried,14397,523,Delhi,41-50
CU001183,29,Male,Salaried,45125,661,"West Bengal",21-30
CU002474,44,Male,Salaried,71590,626,"Uttar Pradesh",41-50
CU001424,41,Male,Salaried,37627,752,"Tamil Nadu",41-50
CU002572,38,Male,Salaried,46444,629,,31-40
CU002893,34,Male,"Self Employed",48336,658,Kerala,31-40
CU003597,42,Male,"Self Employed",64117,607,Delhi,41-50
CU001723,51,Male,"Self Employed",68422,566,"West Bengal",51-60
CU001668,21,Male,"Self Employed",72445,692,"West Bengal",21-30
CU002885,39,Female,Salaried,18765,535,"Uttar Pradesh",31-40
CU002995,53,Male,"Self Employed",18746,771,"West Bengal",51-60
CU004057,22,Male,"Self Employed",46261,748,Gujarat,21-30
CU004443,41,Male,Salaried,60110,715,"West Bengal",41-50
CU000154,25,Male,"Self Employed",34545,774,Kerala,21-30
CU000722,37,Male,Salaried,86720,588,Kerala,31-40
CU000374,39,Female,"Self Employed",57694,779,"Uttar Pradesh",31-40
CU000313,41,Male,"Self Employed",61314,664,Maharashtra,41-50
CU001850,29,Female,Salaried,45061,732,"Andra Pradesh",21-30
CU000418,34,Male,"Self Employed",42853,720,Maharashtra,31-40
CU004549,47,Female,Salaried,34818,764,Karnataka,41-50
CU004337,28,Female,"Self Employed",63094,835,Karnataka,21-30
CU000705,27,Male,Salaried,83228,770,"Uttar Pradesh",21-30
CU000733,21,Male,Salaried,17891,632,Delhi,21-30
CU000945,45,Male,"Self Employed",48988,530,"Andra Pradesh",41-50
CU003615,36,Female,Salaried,76027,700,Karnataka,31-40
CU001807,52,Male,Salaried,35400,754,"Uttar Pradesh",51-60
CU001019,45,Female,Salaried,41845,602,"West Bengal",41-50
CU000908,35,Male,"Self Employed",14143,665,delhi,31-40
CU001694,64,Male,"Self Employed",47123,622,Karnataka,"60 Above"
CU002792,34,Male,Salaried,25746,622,"West Bengal",31-40
CU000520,24,Female,Salaried,25724,593,Telangana,21-30
CU000819,40,Male,"Self Employed",44554,606,Karnataka,31-40
CU003450,30,Male,Salaried,25182,625,,21-30
CU001523,51,Female,Salaried,45488,820,"Tamil Nadu",51-60
CU001639,39,Male,Salaried,54024,771,"Uttar Pradesh",31-40
CU003558,50,Male,Salaried,62000,734,Karnataka,41-50
CU004378,41,Male,"Self Employed",79270,534,Gujarat,41-50
CU003527,55,Male,Salaried,73632,675,"Tamil Nadu",51-60
CU003735,45,Female,Salaried,60951,779,delhi,41-50
CU003047,39,Male,"Self Employed",32136,759,"Tamil Nadu",31-40
CU000380,56,Male,Salaried,44611,652,Karnataka,51-60
CU003776,45,Male,"Self Employed",67402,697,Karnataka,41-50
CU002252,31,Female,"Self Employed",60623,660,Kerala,31-40
CU002149,34,Male,"Self Employed",72816,850,Gujarat,31-40
CU003727,35,Male,Salaried,48424,639,"Tamil Nadu",31-40
CU002145,32,Male,Salaried,56833,730,"West Bengal",31-40
CU002567,34,Male,"Self Employed",28154,672,"Uttar Pradesh",31-40
CU001804,47,Male,Salaried,32328,508,,41-50
CU003622,54,Female,"Self Employed",52326,726,Kerala,51-60
CU003968,36,Female,Salaried,79194,749,"Andra Pradesh",31-40
CU001595,41,Male,Salaried,12000,737,"Tamil Nadu",41-50
CU004329,42,Male,Salaried,47784,641,"Uttar Pradesh",41-50
CU001707,31,Male,"Self Employed",38467,712,Telangana,31-40
CU004564,43,Male,"Self Employed",18175,653,"West Bengal",41-50
CU003791,39,Male,Salaried,49876,799,"Tamil Nadu",31-40
CU001821,54,Male,Salaried,49720,702,Telangana,51-60
CU002563,38,Male,Salaried,61359,673,Gujarat,31-40
CU002560,44,Male,Salaried,50995,530,Telangana,41-50
CU004209,23,Female,Salaried,34217,693,"West Bengal",21-30
CU001583,57,Female,Salaried,45237,666,"Uttar Pradesh",51-60
CU002548,51,Male,Salaried,74677,637,"Andra Pradesh",51-60
CU000320,29,Female,Salaried,78398,715,"Tamil Nadu",21-30
CU004322,47,Male,Salaried,60950,660,"Tamil Nadu",41-50
CU003365,29,Male,Salaried,69330,651,"Tamil Nadu",21-30
CU001764,31,Male,Salaried,21851,501,"Uttar Pradesh",31-40
CU002844,31,Male,"Self Employed",59037,800,"West Bengal",31-40
CU002142,51,Male,Salaried,36380,658,"Uttar Pradesh",51-60
CU003498,29,Male,"Self Employed",59069,769,Gujarat,21-30
CU004133,32,Male,Salaried,22339,562,Kerala,31-40
CU000106,21,Male,Salaried,77899,657,Telangana,21-30
CU003806,35,Female,"Self Employed",38944,739,Karnataka,31-40
CU002807,36,Male,Salaried,50827,709,Telangana,31-40
CU001466,52,Female,Salaried,73686,705,"Uttar Pradesh",51-60
CU002954,34,Male,Salaried,32122,780,"Andra Pradesh",31-40
CU000566,21,Female,Salaried,32865,699,delhi,21-30
CU001684,38,Male,Salaried,99206,726,"Uttar Pradesh",31-40
CU004346,42,Male,Salaried,12000,652,Maharashtra,41-50
CU002525,43,Female,Salaried,21764,889,Karnataka,41-50
CU001475,28,Male,Salaried,55364,760,"Tamil Nadu",21-30
CU003237,51,Female,"Self Employed",54463,698,Telangana,51-60
CU002830,40,Female,Salaried,40432,700,Telangana,31-40
CU002503,31,Female,Salaried,69150,606,Telangana,31-40
CU000318,21,Male,"Self Employed",70795,740,"Andra Pradesh",21-30
CU001201,42,Male,Salaried,19486,482,Kerala,41-50
CU002279,35,Male,Salaried,30824,606,Telangana,31-40
CU000653,26,Male,"Self Employed",93233,816,Maharashtra,21-30
CU000071,44,Male,Salaried,38794,709,delhi,41-50
CU002659,45,Male,"Self Employed",55130,620,Delhi,41-50
CU001175,63,Female,"Self Employed",12000,734,Telangana,"60 Above"
CU001089,21,Male,Salaried,58664,669,"West Bengal",21-30
CU000943,50,Female,Salaried,23466,626,Kerala,41-50
CU000411,34,Male,Salaried,60593,797,Delhi,31-40
CU004548,26,Male,Salaried,33223,806,Karnataka,21-30
CU002387,21,Male,Salaried,19687,706,"West Bengal",21-30
CU002092,42,Female,Salaried,35015,511,"West Bengal",41-50
CU000602,44,Female,"Self Employed",57590,607,"Andra Pradesh",41-50
CU003014,27,Male,Salaried,53838,695,Karnataka,21-30
CU002220,38,Female,Salaried,44987,787,Delhi,31-40
CU000838,34,Male,Salaried,64577,556,Telangana,31-40
CU000625,42,Male,Salaried,38843,728,Karnataka,41-50
CU001628,50,Male,Salaried,43093,835,Maharashtra,41-50
CU000807,28,Female,Salaried,28261,632,Gujarat,21-30
CU003116,40,Female,Salaried,17322,626,Karnataka,31-40
CU000638,40,Female,Salaried,76562,768,"Tamil Nadu",31-40
CU000424,57,Male,Salaried,35693,670,Kerala,51-60
CU001997,21,Male,Salaried,52833,671,Kerala,21-30
CU002487,42,Male,Salaried,49970,676,delhi,41-50
CU003110,39,Male,Salaried,54172,761,"Tamil Nadu",31-40
